Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,43:07,13,24,.542,1,4,.250,6,10,.600,3,3,6,5,2,1,6,3,33,-7,0
Sasha Pavlovic,36:25,1,7,.143,1,4,.250,1,2,.500,0,3,3,2,0,1,1,3,4,-6,0
Zydrunas Ilgauskas,30:59,10,17,.588,0,0,nan,7,10,.700,6,3,9,0,0,1,0,2,27,-13,0
Eric Snow,24:28,0,5,.000,0,0,nan,0,0,nan,0,2,2,8,0,0,2,2,0,-15,0
Drew Gooden,18:36,4,9,.444,0,0,nan,1,2,.500,3,6,9,1,0,0,2,4,9,-13,0
Donyell Marshall,31:11,6,13,.462,2,7,.286,2,2,1.000,0,6,6,0,1,0,0,1,16,+3,0
Damon Jones,30:50,1,2,.500,1,2,.500,0,0,nan,0,0,0,4,0,0,1,2,3,+4,0
Anderson Varejao,13:42,4,6,.667,0,0,nan,3,4,.750,2,5,7,1,0,0,0,6,11,+1,0
Stephen Graham,9:06,1,3,.333,0,0,nan,2,2,1.000,0,1,1,0,0,0,1,4,4,-2,0
Mike Wilks,0:50,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+1,0
Martynas Andriuskevicius,0:47,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+2,0
Team Totals,240,40,86,.465,5,17,.294,22,32,.688,14,29,43,21,3,3,13,27,107,nan,0
Allen Iverson,45:11,10,24,.417,0,2,.000,9,9,1.000,0,2,2,12,4,0,4,3,29,+9,1
Chris Webber,41:47,10,16,.625,0,0,nan,4,6,.667,0,14,14,4,2,1,1,4,24,+13,1
Andre Iguodala,41:10,9,15,.600,1,3,.333,6,7,.857,1,5,6,3,0,0,1,4,25,+6,1
Samuel Dalembert,26:37,3,5,.600,0,0,nan,1,2,.500,2,7,9,0,1,1,1,4,7,+3,1
Kevin Ollie,19:06,4,4,1.000,0,0,nan,0,0,nan,0,0,0,1,0,0,1,2,8,+13,1
Kyle Korver,27:27,4,9,.444,1,5,.200,4,4,1.000,0,2,2,3,0,0,1,2,13,-2,1
John Salmons,25:11,3,8,.375,0,1,.000,2,2,1.000,2,2,4,3,1,0,0,2,8,0,1
Shavlik Randolph,9:00,0,1,.000,0,0,nan,0,0,nan,0,2,2,1,0,0,1,2,0,-4,1
Steven Hunter,4:31,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,1,0,1,2,+7,1
240,40,86,.465,5,17,.294,22,32,.688,14,29,43,21,3,3,13,27,107,nan,240,1
