Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Baron Davis,43:00,11,21,.524,6,12,.500,6,8,.750,2,3,5,5,3,0,8,4,34,-2,0
Jamal Mashburn,40:00,9,24,.375,2,5,.400,3,4,.750,3,5,8,1,1,1,2,5,23,-5,0
P.J. Brown,38:00,6,7,.857,0,0,nan,1,2,.500,3,10,13,2,0,2,1,3,13,-2,0
Jamaal Magloire,34:00,2,10,.200,0,0,nan,3,4,.750,1,6,7,1,0,0,0,4,7,-2,0
Stacey Augmon,25:00,3,4,.750,0,0,nan,4,4,1.000,1,1,2,1,1,0,1,1,10,-3,0
Darrell Armstrong,27:00,2,7,.286,1,5,.200,0,0,nan,0,3,3,3,1,1,4,0,5,-9,0
David West,16:00,2,3,.667,0,0,nan,2,2,1.000,2,2,4,3,1,0,0,0,6,-2,0
George Lynch,9:00,0,0,nan,0,0,nan,0,0,nan,0,2,2,0,0,0,0,1,0,+3,0
Robert Traylor,7:00,1,2,.500,0,0,nan,0,0,nan,0,2,2,0,0,0,0,1,2,0,0
Steve Smith,1:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+2,0
Team Totals,240,36,78,.462,9,22,.409,19,24,.792,12,34,46,16,7,4,16,19,100,nan,0
Carlos Boozer,37:00,7,11,.636,0,0,nan,10,15,.667,5,4,9,1,0,0,1,3,24,+5,1
LeBron James,36:00,7,16,.438,1,5,.200,6,6,1.000,0,4,4,6,2,5,1,3,21,+4,1
Zydrunas Ilgauskas,34:00,7,13,.538,0,0,nan,0,0,nan,2,4,6,3,1,3,0,4,14,+10,1
Jeff McInnis,31:00,6,11,.545,2,4,.500,0,0,nan,0,1,1,9,2,0,1,6,14,+13,1
Ira Newble,8:00,0,1,.000,0,0,nan,0,0,nan,0,0,0,1,0,0,1,1,0,-10,1
Jason Kapono,28:00,7,9,.778,5,5,1.000,0,0,nan,1,4,5,2,3,0,1,0,19,+28,1
Tony Battie,18:00,1,4,.250,0,0,nan,0,0,nan,0,3,3,0,0,0,0,2,2,-4,1
Dajuan Wagner,17:00,3,8,.375,1,2,.500,0,0,nan,0,2,2,1,1,1,1,1,7,-2,1
Eric Williams,16:00,0,6,.000,0,1,.000,0,0,nan,0,2,2,1,0,0,1,0,0,-18,1
Kevin Ollie,15:00,1,4,.250,0,0,nan,1,2,.500,0,0,0,5,4,1,2,1,3,-6,1
240,36,78,.462,9,22,.409,19,24,.792,12,34,46,16,7,4,16,19,100,nan,240,1
