Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Al Jefferson,37:28,18,24,.750,0,0,nan,2,4,.500,4,15,19,1,1,0,1,4,38,-9,0
Kemba Walker,33:38,3,8,.375,0,3,.000,1,2,.500,0,2,2,8,0,0,2,2,7,-19,0
Gary Neal,32:38,3,11,.273,2,4,.500,2,2,1.000,0,0,0,5,0,0,2,2,10,-5,0
Michael Kidd-Gilchrist,25:53,3,4,.750,0,0,nan,2,2,1.000,1,4,5,0,0,0,0,2,8,-11,0
Josh McRoberts,25:15,3,6,.500,1,2,.500,0,0,nan,1,1,2,4,0,0,1,0,7,-11,0
Chris Douglas-Roberts,24:20,3,9,.333,2,4,.500,4,5,.800,1,0,1,2,0,0,0,2,12,-10,0
Anthony Tolliver,22:07,4,10,.400,3,8,.375,1,2,.500,3,1,4,0,1,0,1,0,12,-6,0
Cody Zeller,18:59,4,7,.571,0,0,nan,2,4,.500,3,2,5,5,2,0,2,2,10,-5,0
Luke Ridnour,14:21,1,3,.333,1,2,.500,0,0,nan,0,1,1,2,0,0,1,1,3,+2,0
Bismack Biyombo,5:21,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,1,0,-11,0
Jannero Pargo,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Gerald Henderson,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,42,82,.512,9,23,.391,14,21,.667,13,27,40,27,4,0,10,16,107,nan,0
LeBron James,41:12,22,33,.667,8,10,.800,9,12,.750,3,4,7,4,0,0,2,2,61,+16,1
Mario Chalmers,31:21,1,7,.143,0,2,.000,2,2,1.000,2,1,3,7,2,0,1,0,4,-2,1
Chris Bosh,30:08,6,14,.429,1,3,.333,2,2,1.000,1,6,7,0,1,1,0,0,15,+5,1
Shane Battier,20:35,1,4,.250,1,2,.500,0,0,nan,2,2,4,0,0,0,0,1,3,+6,1
Toney Douglas,18:43,4,5,.800,2,3,.667,0,0,nan,0,2,2,1,1,1,0,3,10,+8,1
Ray Allen,29:33,3,7,.429,3,5,.600,0,0,nan,0,3,3,4,0,0,0,4,9,+14,1
Norris Cole,20:32,1,2,.500,0,1,.000,0,0,nan,0,1,1,0,0,0,2,3,2,+14,1
Michael Beasley,17:43,1,2,.500,0,1,.000,2,2,1.000,0,2,2,2,1,0,0,1,4,+9,1
Chris Andersen,17:14,3,3,1.000,1,1,1.000,0,0,nan,0,4,4,0,2,1,1,3,7,+9,1
Udonis Haslem,5:10,1,3,.333,0,0,nan,1,2,.500,1,1,2,0,0,0,0,0,3,+2,1
Greg Oden,5:02,2,2,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,1,1,4,+2,1
Rashard Lewis,1:24,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+1,1
DeAndre Liggins,1:23,1,1,1.000,0,0,nan,0,0,nan,1,0,1,0,0,0,0,0,2,+1,1
240,42,82,.512,9,23,.391,14,21,.667,13,27,40,27,4,0,10,16,107,nan,240,1
