Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
David Wesley,42:00,4,16,.250,1,1,1.000,5,6,.833,0,5,5,3,2,0,4,3,14,-14,0
Lee Nailon,38:00,7,14,.500,0,0,nan,4,4,1.000,2,3,5,2,1,0,3,4,18,-6,0
Matt Freije,38:00,5,16,.313,2,5,.400,0,0,nan,4,7,11,4,1,0,0,5,12,+2,0
Dan Dickau,38:00,3,10,.300,1,4,.250,4,4,1.000,1,2,3,7,2,1,1,1,11,-15,0
P.J. Brown,33:00,5,9,.556,0,0,nan,3,7,.429,4,2,6,1,2,1,1,4,13,-13,0
Corsley Edwards,22:00,1,4,.250,0,0,nan,5,6,.833,3,4,7,1,1,2,1,3,7,+2,0
Baron Davis,19:00,5,11,.455,4,7,.571,0,0,nan,0,1,1,0,0,0,0,3,14,+2,0
J.R. Smith,10:00,0,4,.000,0,0,nan,2,2,1.000,1,3,4,0,0,0,1,1,2,-3,0
Team Totals,240,30,84,.357,8,17,.471,23,29,.793,15,27,42,18,9,4,11,24,91,nan,0
LeBron James,45:00,7,16,.438,0,1,.000,8,9,.889,1,8,9,14,4,1,5,2,22,+8,1
Jeff McInnis,39:00,5,12,.417,3,5,.600,3,5,.600,1,1,2,10,1,0,1,1,16,+13,1
Drew Gooden,36:00,7,10,.700,0,0,nan,4,7,.571,1,17,18,1,0,0,2,4,18,+13,1
Zydrunas Ilgauskas,29:00,4,7,.571,0,0,nan,3,4,.750,0,1,1,0,0,3,1,4,11,+10,1
Ira Newble,18:00,3,6,.500,0,0,nan,2,2,1.000,0,0,0,0,0,1,1,0,8,-5,1
Lucious Harris,23:00,4,8,.500,0,1,.000,1,1,1.000,1,4,5,1,0,0,1,1,9,+1,1
Robert Traylor,19:00,3,6,.500,0,0,nan,0,0,nan,1,1,2,1,1,2,1,2,6,-1,1
Eric Snow,19:00,2,5,.400,1,1,1.000,0,0,nan,0,0,0,2,1,1,1,3,5,+10,1
Anderson Varejao,12:00,2,3,.667,0,0,nan,1,4,.250,4,1,5,0,1,0,0,4,5,-4,1
240,30,84,.357,8,17,.471,23,29,.793,15,27,42,18,9,4,11,24,91,nan,240,1
