Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Dwyane Wade,39:14,7,14,.500,0,0,nan,7,8,.875,3,5,8,3,0,1,3,1,21,+1,0
LeBron James,37:14,8,19,.421,1,4,.250,10,12,.833,2,5,7,8,2,1,4,1,27,+7,0
Mario Chalmers,32:08,3,9,.333,0,5,.000,1,1,1.000,0,2,2,4,1,0,0,1,7,+13,0
Chris Bosh,31:37,5,11,.455,0,0,nan,0,0,nan,1,4,5,1,2,3,2,1,10,+8,0
Udonis Haslem,17:47,2,2,1.000,0,0,nan,1,2,.500,1,3,4,0,0,0,0,2,5,-7,0
Ray Allen,26:52,3,5,.600,2,4,.500,4,4,1.000,0,2,2,2,0,0,1,2,12,-1,0
Shane Battier,26:03,2,6,.333,2,6,.333,0,0,nan,1,3,4,4,1,0,0,0,6,+7,0
Chris Andersen,16:23,5,9,.556,0,1,.000,0,0,nan,2,3,5,0,0,1,1,2,10,-4,0
Norris Cole,12:42,0,0,nan,0,0,nan,0,0,nan,0,2,2,3,1,0,2,0,0,-4,0
Team Totals,240,35,75,.467,5,20,.250,23,27,.852,10,29,39,25,7,6,13,10,98,nan,0
Jrue Holiday,42:34,9,18,.500,3,5,.600,0,2,.000,4,3,7,7,3,1,3,1,21,-3,1
Evan Turner,37:50,7,13,.538,0,2,.000,1,2,.500,0,3,3,5,1,0,2,4,15,-7,1
Thaddeus Young,37:02,11,20,.550,0,0,nan,2,2,1.000,5,10,15,3,0,1,1,4,24,-4,1
Damien Wilkins,30:11,2,4,.500,0,1,.000,1,2,.500,1,1,2,5,1,0,2,4,5,-7,1
Spencer Hawes,22:56,2,5,.400,0,0,nan,2,2,1.000,1,4,5,2,0,0,2,5,6,-1,1
Dorell Wright,21:43,5,12,.417,3,6,.500,0,0,nan,0,2,2,2,3,1,0,1,13,+4,1
Lavoy Allen,15:12,2,4,.500,0,0,nan,1,2,.500,1,2,3,1,0,0,1,1,5,-1,1
Charles Jenkins,13:20,1,3,.333,0,0,nan,0,0,nan,1,0,1,4,0,0,0,0,2,-1,1
Royal Ivey,8:18,0,3,.000,0,1,.000,0,0,nan,0,1,1,0,0,0,0,1,0,+1,1
Nick Young,5:33,1,3,.333,1,3,.333,0,0,nan,0,0,0,0,1,0,1,1,3,+2,1
Arnett Moultrie,5:21,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,1,0,0,0,0,-3,1
240,35,75,.467,5,20,.250,23,27,.852,10,29,39,25,7,6,13,10,98,nan,240,1
