Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,46:49,9,24,.375,1,5,.200,8,10,.800,1,10,11,11,2,3,5,1,27,+4,0
Kyrie Irving,43:00,10,23,.435,2,5,.400,4,4,1.000,3,3,6,1,1,1,2,3,26,+10,0
J.R. Smith,38:55,5,13,.385,2,8,.250,0,0,nan,0,4,4,2,1,0,2,3,12,+7,0
Tristan Thompson,31:49,3,3,1.000,0,0,nan,3,4,.750,0,3,3,0,0,2,0,4,9,+2,0
Kevin Love,30:02,3,9,.333,0,3,.000,3,4,.750,4,10,14,3,2,0,1,2,9,+19,0
Richard Jefferson,25:30,1,4,.250,0,0,nan,0,0,nan,1,8,9,0,1,0,0,1,2,-8,0
Iman Shumpert,19:10,1,3,.333,1,3,.333,3,3,1.000,0,1,1,0,0,0,0,0,6,-9,0
Mo Williams,4:45,1,3,.333,0,1,.000,0,0,nan,0,0,0,0,0,0,1,1,2,-5,0
Team Totals,240,33,82,.402,6,25,.240,21,25,.840,9,39,48,17,7,6,11,15,93,nan,0
Draymond Green,46:54,11,15,.733,6,8,.750,4,4,1.000,1,14,15,9,2,0,2,3,32,-1,1
Klay Thompson,42:17,6,17,.353,2,10,.200,0,0,nan,1,1,2,2,1,0,3,2,14,-11,1
Stephen Curry,39:16,6,19,.316,4,14,.286,1,1,1.000,0,5,5,2,1,1,4,4,17,-3,1
Harrison Barnes,29:24,3,10,.300,2,4,.500,2,2,1.000,0,2,2,1,1,0,0,4,10,-6,1
Festus Ezeli,10:45,0,4,.000,0,0,nan,0,0,nan,0,1,1,1,0,0,0,2,0,-9,1
Andre Iguodala,37:53,2,6,.333,0,3,.000,0,2,.000,2,7,9,4,2,2,0,3,4,+3,1
Shaun Livingston,16:04,3,7,.429,0,0,nan,2,2,1.000,1,0,1,2,0,0,1,1,8,+8,1
Anderson Varejao,8:29,0,1,.000,0,0,nan,1,2,.500,0,0,0,1,0,0,0,3,1,-9,1
Marreese Speights,4:34,0,2,.000,0,1,.000,0,0,nan,2,2,4,0,0,2,0,0,0,+3,1
Leandro Barbosa,4:24,1,2,.500,1,1,1.000,0,0,nan,0,0,0,0,0,0,0,1,3,+5,1
240,33,82,.402,6,25,.240,21,25,.840,9,39,48,17,7,6,11,15,93,nan,240,1
