Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,37:00,6,20,.300,0,3,.000,4,5,.800,1,4,5,7,1,1,6,3,16,+3,0
Carlos Boozer,37:00,4,11,.364,0,0,nan,4,4,1.000,3,9,12,1,3,0,3,4,12,+3,0
Eric Williams,31:00,3,11,.273,1,3,.333,2,3,.667,0,7,7,0,2,1,3,3,9,+11,0
Zydrunas Ilgauskas,30:00,8,14,.571,0,0,nan,3,5,.600,6,2,8,0,0,1,3,5,19,0,0
Kedrick Brown,13:00,1,7,.143,0,2,.000,0,0,nan,1,4,5,0,0,1,0,2,2,-4,0
Kevin Ollie,30:00,1,4,.250,0,0,nan,5,5,1.000,0,1,1,2,2,0,0,3,7,-15,0
Tony Battie,21:00,1,3,.333,0,1,.000,0,0,nan,3,8,11,1,0,3,1,3,2,-10,0
Dajuan Wagner,20:00,4,13,.308,0,3,.000,0,0,nan,0,2,2,0,0,0,0,1,8,-11,0
Jason Kapono,13:00,1,4,.250,1,2,.500,0,0,nan,0,1,1,0,0,0,1,2,3,-14,0
Darius Miles,8:00,0,0,nan,0,0,nan,1,4,.250,1,1,2,0,0,0,0,1,1,-13,0
Team Totals,240,29,87,.333,2,14,.143,19,26,.731,15,39,54,11,8,7,17,27,79,nan,0
Gary Payton,42:00,5,22,.227,0,1,.000,3,4,.750,0,4,4,4,1,0,6,2,13,+4,1
Horace Grant,34:00,3,9,.333,0,0,nan,0,2,.000,3,6,9,1,0,1,1,6,6,+1,1
Devean George,30:00,6,11,.545,0,1,.000,0,0,nan,6,6,12,1,3,2,2,3,12,-7,1
Stanislav Medvedenko,29:00,4,13,.308,0,0,nan,3,3,1.000,6,2,8,2,1,0,1,3,11,+5,1
Kobe Bryant,17:00,3,8,.375,0,0,nan,4,5,.800,1,4,5,2,1,0,0,1,10,+2,1
Derek Fisher,25:00,3,10,.300,1,2,.500,2,2,1.000,0,5,5,4,0,0,1,1,9,+19,1
Brian Cook,20:00,4,6,.667,0,0,nan,5,6,.833,1,5,6,0,2,1,1,2,13,+16,1
Kareem Rush,17:00,4,7,.571,0,0,nan,2,2,1.000,0,2,2,0,1,1,0,1,10,-4,1
Bryon Russell,16:00,1,5,.200,0,3,.000,1,2,.500,0,2,2,1,0,0,1,1,3,+15,1
Jamal Sampson,10:00,0,0,nan,0,0,nan,2,2,1.000,1,4,5,0,0,0,0,3,2,-1,1
240,29,87,.333,2,14,.143,19,26,.731,15,39,54,11,8,7,17,27,79,nan,240,1
