Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Steve Francis,45:00,6,18,.333,1,4,.250,5,6,.833,0,7,7,9,1,0,1,3,18,+5,0
Cuttino Mobley,41:00,8,16,.500,2,6,.333,0,0,nan,0,7,7,6,1,1,1,1,18,+11,0
Jim Jackson,37:00,4,14,.286,1,8,.125,2,2,1.000,1,5,6,6,1,1,1,4,11,+8,0
Yao Ming,30:00,6,8,.750,0,0,nan,0,0,nan,1,5,6,0,0,3,2,4,12,+7,0
Kelvin Cato,30:00,2,5,.400,0,0,nan,0,0,nan,2,8,10,0,2,1,1,2,4,+6,0
Maurice Taylor,25:00,6,12,.500,0,0,nan,2,2,1.000,1,2,3,1,0,3,3,3,14,-4,0
Eric Piatkowski,17:00,4,6,.667,2,4,.500,0,0,nan,0,1,1,0,0,1,0,2,10,-9,0
Scott Padgett,11:00,1,1,1.000,0,0,nan,0,0,nan,0,4,4,1,0,1,1,0,2,-3,0
Moochie Norris,4:00,0,1,.000,0,0,nan,0,0,nan,1,0,1,0,0,0,0,0,0,-1,0
Team Totals,240,37,81,.457,6,22,.273,9,10,.900,6,39,45,23,5,11,10,19,89,nan,0
LeBron James,36:00,7,19,.368,2,4,.500,1,2,.500,0,1,1,3,0,0,2,2,17,-9,1
Carlos Boozer,32:00,1,6,.167,0,0,nan,3,5,.600,1,10,11,3,0,0,1,2,5,-6,1
Zydrunas Ilgauskas,30:00,6,18,.333,0,0,nan,7,8,.875,5,4,9,1,0,1,1,3,19,-10,1
Darius Miles,23:00,1,6,.167,0,1,.000,0,0,nan,0,5,5,0,1,0,1,3,2,-4,1
J.R. Bremer,13:00,0,5,.000,0,2,.000,0,0,nan,0,0,0,0,2,0,0,0,0,-11,1
Tony Battie,32:00,7,13,.538,0,0,nan,0,0,nan,2,2,4,2,0,0,2,1,14,+11,1
Eric Williams,31:00,3,9,.333,0,0,nan,5,8,.625,2,2,4,5,1,0,1,1,11,-1,1
Kedrick Brown,25:00,4,8,.500,3,5,.600,0,0,nan,1,6,7,1,1,0,0,0,11,+8,1
Kevin Ollie,18:00,2,4,.500,2,2,1.000,0,0,nan,1,2,3,6,0,0,0,1,6,+2,1
240,37,81,.457,6,22,.273,9,10,.900,6,39,45,23,5,11,10,19,89,nan,240,1
