Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Draymond Green,38:07,5,14,.357,0,5,.000,1,2,.500,3,13,16,9,0,2,3,5,11,+14,0
Kevin Durant,34:49,9,16,.563,4,6,.667,10,10,1.000,0,5,5,8,3,1,3,3,32,+9,0
Klay Thompson,34:41,7,12,.583,3,6,.500,0,0,nan,0,4,4,2,1,1,2,2,17,+10,0
Stephen Curry,33:24,8,15,.533,4,8,.500,3,4,.750,1,3,4,8,2,0,3,3,23,+13,0
Jordan Bell,13:43,2,3,.667,0,0,nan,2,2,1.000,1,2,3,0,0,0,1,1,6,-5,0
Andre Iguodala,24:31,3,11,.273,0,4,.000,3,6,.500,3,3,6,3,1,0,0,3,9,-2,0
David West,16:24,1,4,.250,0,0,nan,2,2,1.000,2,3,5,2,0,2,1,0,4,+5,0
Shaun Livingston,12:58,3,5,.600,0,0,nan,0,0,nan,1,1,2,1,0,0,1,2,6,+5,0
Kevon Looney,12:29,1,1,1.000,0,0,nan,3,4,.750,2,1,3,0,0,0,1,1,5,+3,0
Nick Young,12:03,2,3,.667,1,2,.500,0,0,nan,0,0,0,0,1,0,0,1,5,+3,0
Patrick McCaw,6:51,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,1,2,0,-5,0
JaVale McGee,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Zaza Pachulia,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,41,85,.482,12,32,.375,24,30,.800,13,35,48,33,8,6,16,23,118,nan,0
LeBron James,36:15,12,18,.667,0,2,.000,8,13,.615,2,6,8,6,3,4,8,3,32,-14,1
Isaiah Thomas,31:59,8,21,.381,1,7,.143,2,2,1.000,0,1,1,4,0,0,1,2,19,-9,1
J.R. Smith,31:34,4,8,.500,0,1,.000,0,0,nan,0,1,1,4,0,0,3,2,8,-12,1
Kevin Love,26:46,5,9,.556,3,5,.600,4,5,.800,0,7,7,3,2,1,0,5,17,-12,1
Jae Crowder,21:28,3,7,.429,1,4,.250,0,0,nan,0,2,2,1,1,0,0,3,7,-4,1
Jeff Green,25:30,3,9,.333,0,3,.000,0,0,nan,3,1,4,0,1,0,0,3,6,-3,1
Dwyane Wade,25:22,5,14,.357,0,2,.000,0,0,nan,3,4,7,5,1,0,1,2,10,-3,1
Kyle Korver,20:42,1,3,.333,1,3,.333,0,0,nan,0,3,3,2,0,0,0,1,3,-6,1
Tristan Thompson,14:48,1,4,.250,0,0,nan,0,0,nan,4,4,8,0,1,0,2,1,2,-3,1
Channing Frye,1:24,1,1,1.000,1,1,1.000,0,0,nan,0,0,0,0,0,0,0,0,3,+4,1
Jose Calderon,1:24,0,0,nan,0,0,nan,1,2,.500,0,0,0,1,0,0,0,0,1,+4,1
Cedi Osman,1:24,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+4,1
Ante Zizic,1:24,0,0,nan,0,0,nan,0,0,nan,0,2,2,0,0,0,0,0,0,+4,1
240,41,85,.482,12,32,.375,24,30,.800,13,35,48,33,8,6,16,23,118,nan,240,1
