Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Rajon Rondo,43:33,9,14,.643,0,2,.000,2,4,.500,0,7,7,13,0,0,4,4,20,-13,0
Paul Pierce,40:34,6,15,.400,2,4,.500,9,9,1.000,0,5,5,5,2,0,0,3,23,-17,0
Kevin Garnett,31:43,4,8,.500,0,0,nan,1,1,1.000,1,11,12,2,0,2,5,4,9,-4,0
Brandon Bass,28:19,6,11,.545,0,0,nan,3,4,.750,6,5,11,1,0,0,1,2,15,-8,0
Courtney Lee,24:00,5,6,.833,1,1,1.000,0,0,nan,0,1,1,1,0,0,1,5,11,-7,0
Jason Terry,24:51,2,7,.286,0,3,.000,4,4,1.000,0,0,0,1,1,0,3,3,8,-10,0
Jeff Green,23:04,0,4,.000,0,0,nan,3,4,.750,0,3,3,0,1,0,1,0,3,-7,0
Leandro Barbosa,15:50,6,8,.750,3,3,1.000,1,2,.500,0,1,1,1,0,0,0,1,16,+4,0
Jared Sullinger,8:06,1,2,.500,0,0,nan,0,0,nan,0,1,1,0,0,0,0,1,2,-3,0
Team Totals,240,39,75,.520,6,13,.462,23,28,.821,7,34,41,24,4,2,15,23,107,nan,0
Chris Bosh,36:57,8,15,.533,0,1,.000,3,4,.750,2,8,10,1,0,3,1,3,19,+15,1
Mario Chalmers,36:29,3,7,.429,0,1,.000,2,2,1.000,0,1,1,11,3,0,1,3,8,+11,1
Dwyane Wade,35:07,10,22,.455,0,0,nan,9,11,.818,2,1,3,4,2,1,4,3,29,-6,1
Shane Battier,29:05,2,4,.500,2,3,.667,0,0,nan,0,2,2,1,1,0,0,3,6,+12,1
LeBron James,28:52,10,16,.625,2,4,.500,4,5,.800,1,9,10,3,2,0,0,2,26,+12,1
Ray Allen,30:35,5,7,.714,2,3,.667,7,8,.875,0,2,2,2,0,0,0,1,19,+9,1
Rashard Lewis,18:55,4,5,.800,1,2,.500,1,2,.500,0,5,5,1,0,1,0,1,10,+1,1
Udonis Haslem,11:03,0,1,.000,0,0,nan,0,0,nan,0,3,3,0,0,0,1,1,0,-2,1
Mike Miller,6:36,0,0,nan,0,0,nan,0,0,nan,0,0,0,1,0,0,0,1,0,+8,1
Norris Cole,6:21,1,2,.500,1,2,.500,0,0,nan,0,0,0,1,0,0,1,2,3,+5,1
240,39,75,.520,6,13,.462,23,28,.821,7,34,41,24,4,2,15,23,107,nan,240,1
