Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,44:23,11,25,.440,3,8,.375,9,14,.643,2,10,12,7,2,0,5,5,34,+3,0
Delonte West,36:25,7,12,.583,5,8,.625,2,2,1.000,1,1,2,5,3,0,4,4,21,+12,0
Ben Wallace,32:41,0,0,nan,0,0,nan,0,2,.000,4,8,12,2,2,2,1,3,0,+14,0
Zydrunas Ilgauskas,28:47,4,8,.500,0,0,nan,1,2,.500,2,5,7,1,1,0,2,4,9,-2,0
Wally Szczerbiak,16:25,2,5,.400,0,2,.000,2,2,1.000,0,1,1,2,0,0,0,4,6,-2,0
Daniel Gibson,34:10,4,10,.400,4,7,.571,0,0,nan,0,1,1,5,1,0,2,3,12,+1,0
Joe Smith,18:45,1,6,.167,0,0,nan,5,5,1.000,5,3,8,1,1,0,0,3,7,+8,0
Devin Brown,15:12,2,8,.250,1,3,.333,4,6,.667,2,1,3,0,0,0,2,0,9,-9,0
Anderson Varejao,13:12,1,4,.250,0,0,nan,0,0,nan,2,3,5,0,0,0,2,1,2,-10,0
Billy Thomas,0:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
Team Totals,240,32,78,.410,13,28,.464,23,33,.697,18,33,51,23,10,2,18,27,100,nan,0
Caron Butler,45:30,7,14,.500,1,2,.500,4,5,.800,0,2,2,4,1,0,1,4,19,0,1
Antawn Jamison,41:14,8,17,.471,1,4,.250,6,9,.667,2,9,11,0,3,0,2,2,23,-9,1
Brendan Haywood,34:39,5,10,.500,0,0,nan,6,8,.750,1,5,6,2,1,2,1,3,16,-2,1
DeShawn Stevenson,32:32,5,12,.417,2,7,.286,1,1,1.000,2,3,5,5,1,0,2,2,13,-8,1
Gilbert Arenas,32:23,3,8,.375,1,4,.250,3,4,.750,0,2,2,2,2,0,4,3,10,-4,1
Antonio Daniels,17:23,2,4,.500,1,1,1.000,2,2,1.000,0,2,2,3,1,0,1,0,7,+5,1
Roger Mason,16:07,2,4,.500,1,1,1.000,0,0,nan,0,0,0,2,1,0,0,2,5,+5,1
Darius Songaila,10:52,0,0,nan,0,0,nan,4,4,1.000,1,1,2,0,0,0,0,3,4,-4,1
Andray Blatche,9:20,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,0,1,1,5,0,+2,1
240,32,78,.410,13,28,.464,23,33,.697,18,33,51,23,10,2,18,27,100,nan,240,1
