Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,36:08,11,19,.579,1,3,.333,3,7,.429,3,5,8,7,1,0,4,2,26,-16,0
Chris Bosh,35:44,5,9,.556,0,0,nan,7,9,.778,1,13,14,2,2,1,2,2,17,-16,0
Dwyane Wade,26:59,8,18,.444,1,3,.333,2,2,1.000,0,3,3,1,0,0,5,3,19,-24,0
Mario Chalmers,19:29,2,5,.400,2,3,.667,1,1,1.000,0,0,0,1,0,0,1,3,7,-23,0
Erick Dampier,12:56,0,0,nan,0,0,nan,0,0,nan,0,2,2,2,0,1,0,3,0,-16,0
Mike Miller,33:08,4,8,.500,3,5,.600,1,1,1.000,0,4,4,1,0,0,0,2,12,-20,0
Mike Bibby,28:41,2,6,.333,0,3,.000,0,0,nan,0,2,2,5,0,0,0,4,4,-7,0
Eddie House,20:50,0,4,.000,0,2,.000,0,0,nan,0,2,2,3,0,0,2,1,0,-6,0
Zydrunas Ilgauskas,10:49,3,5,.600,0,0,nan,0,0,nan,1,0,1,0,0,0,0,0,6,-9,0
Juwan Howard,8:11,1,2,.500,0,0,nan,0,0,nan,1,2,3,1,0,0,0,1,2,-1,0
James Jones,7:04,1,2,.500,0,1,.000,0,0,nan,0,1,1,0,0,0,0,1,2,-12,0
Team Totals,240,37,78,.474,7,20,.350,14,20,.700,6,34,40,23,3,2,14,22,95,nan,0
DeJuan Blair,27:43,4,9,.444,0,0,nan,2,3,.667,0,6,6,3,1,1,0,4,10,+12,1
Richard Jefferson,27:35,4,7,.571,2,3,.667,1,2,.500,1,0,1,1,1,0,0,3,11,+11,1
Manu Ginobili,26:51,7,15,.467,3,8,.375,3,4,.750,1,2,3,7,2,0,0,2,20,+20,1
Tim Duncan,26:31,5,9,.556,0,0,nan,1,2,.500,2,12,14,0,0,0,2,3,11,+20,1
Tony Parker,23:05,4,8,.500,0,0,nan,7,7,1.000,0,2,2,8,1,0,4,1,15,+31,1
George Hill,28:00,4,9,.444,3,6,.500,0,0,nan,0,1,1,4,0,0,0,0,11,+7,1
Gary Neal,26:49,7,8,.875,1,1,1.000,1,3,.333,0,3,3,4,0,0,1,2,16,+10,1
Matt Bonner,24:19,6,7,.857,6,7,.857,0,0,nan,0,5,5,1,1,0,0,1,18,+26,1
Tiago Splitter,12:45,2,3,.667,0,0,nan,1,2,.500,1,2,3,0,1,0,0,1,5,+11,1
Steve Novak,8:11,2,4,.500,2,3,.667,0,0,nan,0,0,0,0,0,0,0,0,6,+1,1
Othyus Jeffers,8:11,1,3,.333,0,0,nan,0,0,nan,0,2,2,1,0,0,1,1,2,+1,1
240,37,78,.474,7,20,.350,14,20,.700,6,34,40,23,3,2,14,22,95,nan,240,1
