Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Larry Hughes,30:31,5,12,.417,0,2,.000,3,5,.600,1,4,5,6,2,1,1,1,13,+30,0
LeBron James,29:35,11,17,.647,4,7,.571,3,6,.500,1,5,6,4,3,0,2,0,29,+35,0
Drew Gooden,29:06,5,11,.455,0,0,nan,0,2,.000,4,8,12,2,1,1,0,3,10,+16,0
Sasha Pavlovic,25:11,4,5,.800,1,1,1.000,2,2,1.000,0,2,2,1,0,1,1,1,11,+29,0
Zydrunas Ilgauskas,22:02,8,11,.727,0,0,nan,2,2,1.000,3,1,4,1,0,2,0,4,18,+21,0
Donyell Marshall,25:58,5,10,.500,2,5,.400,0,0,nan,0,6,6,1,0,2,2,2,12,+1,0
Ira Newble,18:43,0,2,.000,0,1,.000,4,4,1.000,0,0,0,1,0,0,0,2,4,-12,0
Eric Snow,15:49,0,2,.000,0,0,nan,0,0,nan,0,1,1,4,0,0,0,4,0,+12,0
Shannon Brown,15:23,3,8,.375,1,4,.250,0,0,nan,0,0,0,0,0,0,2,4,7,-15,0
Anderson Varejao,12:26,4,5,.800,0,0,nan,2,2,1.000,2,5,7,2,2,1,0,4,10,+20,0
David Wesley,8:48,1,2,.500,0,0,nan,2,2,1.000,0,2,2,1,0,0,0,2,4,-13,0
Damon Jones,6:28,0,0,nan,0,0,nan,0,0,nan,0,0,0,1,0,0,1,0,0,-14,0
Team Totals,240,46,85,.541,8,20,.400,18,25,.720,11,34,45,24,8,8,9,27,118,nan,0
Rudy Gay,41:20,8,19,.421,2,3,.667,6,8,.750,3,1,4,2,2,3,1,3,24,-18,1
Pau Gasol,35:34,10,19,.526,0,0,nan,3,7,.429,4,6,10,2,1,1,5,3,23,-10,1
Mike Miller,28:53,3,10,.300,0,4,.000,1,2,.500,0,5,5,1,0,0,1,3,7,-14,1
Hakim Warrick,26:58,3,8,.375,0,0,nan,3,4,.750,1,4,5,0,1,1,1,1,9,-27,1
Damon Stoudamire,18:36,2,4,.500,0,2,.000,1,1,1.000,1,0,1,4,1,0,1,3,5,-15,1
Chucky Atkins,24:48,2,3,.667,0,0,nan,1,2,.500,0,2,2,2,0,0,2,1,5,-14,1
Stromile Swift,24:44,5,7,.714,0,0,nan,1,2,.500,1,1,2,1,0,2,1,2,11,-20,1
Tarence Kinsey,16:26,1,5,.200,0,0,nan,1,2,.500,2,5,7,0,2,0,2,1,3,-21,1
Lawrence Roberts,8:44,1,2,.500,0,0,nan,2,2,1.000,1,1,2,1,0,0,0,0,4,+13,1
Junior Harrington,7:09,0,0,nan,0,0,nan,1,2,.500,0,1,1,3,1,0,0,1,1,+12,1
Dahntay Jones,6:48,2,3,.667,0,0,nan,0,3,.000,1,0,1,1,0,0,0,0,4,+4,1
240,46,85,.541,8,20,.400,18,25,.720,11,34,45,24,8,8,9,27,118,nan,240,1
