Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Damian Lillard,40:18,3,15,.200,1,8,.125,12,14,.857,1,3,4,6,2,0,1,2,19,-12,0
Nicolas Batum,40:03,4,8,.500,3,7,.429,0,0,nan,2,8,10,3,1,0,5,2,11,-2,0
Wesley Matthews,36:10,6,15,.400,3,11,.273,0,0,nan,0,2,2,0,0,0,2,2,15,+1,0
Robin Lopez,33:06,3,6,.500,0,0,nan,4,4,1.000,3,5,8,2,0,1,2,3,10,-6,0
Dorell Wright,18:53,2,7,.286,2,6,.333,1,2,.500,1,2,3,1,0,0,3,1,7,-7,0
Mo Williams,32:04,5,12,.417,2,6,.333,5,5,1.000,0,4,4,2,2,0,0,1,17,+4,0
Thomas Robinson,14:58,3,5,.600,0,0,nan,2,2,1.000,3,3,6,1,0,0,2,2,8,+7,0
Meyers Leonard,14:54,0,2,.000,0,0,nan,0,0,nan,0,5,5,2,1,0,0,4,0,+4,0
Will Barton,9:34,2,4,.500,0,1,.000,0,0,nan,0,2,2,1,0,1,0,0,4,+1,0
CJ McCollum,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Victor Claver,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Earl Watson,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Allen Crabbe,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,28,74,.378,11,39,.282,24,27,.889,10,34,44,18,6,2,15,17,91,nan,0
LeBron James,38:22,13,23,.565,0,1,.000,6,9,.667,4,2,6,5,4,0,5,2,32,+4,1
Chris Bosh,31:58,5,10,.500,2,3,.667,3,6,.500,0,8,8,0,4,1,0,2,15,+5,1
Mario Chalmers,30:40,5,9,.556,1,3,.333,0,0,nan,0,6,6,3,3,0,0,2,11,+9,1
Toney Douglas,18:00,0,3,.000,0,2,.000,0,0,nan,1,1,2,3,1,0,0,3,0,+12,1
Greg Oden,15:13,2,4,.500,0,0,nan,0,2,.000,0,3,3,0,1,0,1,4,4,+8,1
Ray Allen,32:11,3,10,.300,2,4,.500,0,0,nan,0,3,3,3,0,0,0,2,8,-12,1
Norris Cole,27:14,4,10,.400,0,2,.000,0,0,nan,0,0,0,2,0,0,1,3,8,-3,1
Chris Andersen,23:15,4,8,.500,0,0,nan,5,6,.833,5,6,11,0,1,2,1,5,13,-11,1
Michael Beasley,14:55,1,5,.200,0,0,nan,0,0,nan,0,5,5,0,0,1,0,1,2,+3,1
Shane Battier,8:12,0,2,.000,0,0,nan,0,0,nan,3,1,4,0,0,0,1,0,0,-5,1
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Rashard Lewis,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Udonis Haslem,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,28,74,.378,11,39,.282,24,27,.889,10,34,44,18,6,2,15,17,91,nan,240,1
