Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Dwyane Wade,32:26,14,18,.778,0,1,.000,5,7,.714,1,5,6,2,2,0,1,3,33,+24,0
LeBron James,31:30,7,12,.583,1,4,.250,1,2,.500,1,9,10,11,2,0,2,1,16,+14,0
Mario Chalmers,26:54,5,8,.625,2,5,.400,2,2,1.000,0,0,0,6,3,0,1,0,14,+15,0
Chris Bosh,24:45,6,12,.500,0,2,.000,1,1,1.000,0,1,1,1,0,0,0,0,13,+15,0
Udonis Haslem,19:41,2,4,.500,0,0,nan,0,0,nan,2,5,7,1,0,0,0,1,4,+11,0
Ray Allen,25:32,4,9,.444,4,6,.667,0,0,nan,0,1,1,3,0,0,1,0,12,+12,0
Shane Battier,25:08,2,2,1.000,2,2,1.000,0,0,nan,1,1,2,1,0,0,0,2,6,+9,0
Norris Cole,21:06,5,10,.500,0,0,nan,2,2,1.000,0,3,3,1,2,0,1,2,12,+9,0
Chris Andersen,13:40,0,1,.000,0,0,nan,2,2,1.000,0,5,5,0,0,1,0,0,2,+4,0
Joel Anthony,6:50,0,0,nan,0,0,nan,2,2,1.000,0,2,2,0,0,1,0,1,2,+3,0
Rashard Lewis,5:26,0,0,nan,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,0,+3,0
James Jones,4:05,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
Jarvis Varnado,2:57,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+1,0
Team Totals,240,45,77,.584,9,21,.429,15,18,.833,5,32,37,27,9,2,6,10,114,nan,0
Jrue Holiday,37:28,8,11,.727,2,3,.667,3,4,.750,1,5,6,6,0,0,2,3,21,-16,1
Evan Turner,36:09,8,19,.421,0,3,.000,0,0,nan,2,5,7,5,1,0,5,3,16,-17,1
Nick Young,33:21,8,14,.571,3,7,.429,0,0,nan,0,0,0,2,0,1,1,3,19,-17,1
Lavoy Allen,32:04,2,7,.286,0,0,nan,2,2,1.000,1,5,6,3,0,1,0,0,6,-14,1
Spencer Hawes,25:13,1,5,.200,0,0,nan,0,0,nan,0,2,2,3,0,1,2,2,2,-15,1
Dorell Wright,31:53,6,13,.462,5,10,.500,0,0,nan,0,4,4,1,0,0,0,3,17,-16,1
Jeremy Pargo,21:44,2,4,.500,1,3,.333,2,2,1.000,0,2,2,5,0,0,1,0,7,-13,1
Royal Ivey,8:28,0,4,.000,0,2,.000,0,0,nan,1,0,1,0,0,0,1,1,0,-6,1
Damien Wilkins,6:50,0,0,nan,0,0,nan,2,2,1.000,0,1,1,0,0,0,0,0,2,-3,1
Arnett Moultrie,6:50,0,1,.000,0,0,nan,0,0,nan,2,1,3,0,0,0,0,0,0,-3,1
240,45,77,.584,9,21,.429,15,18,.833,5,32,37,27,9,2,6,10,114,nan,240,1
