Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Richard Hamilton,41:33,7,11,.636,0,0,nan,0,0,nan,0,4,4,7,0,0,3,1,14,-15,0
Tayshaun Prince,39:47,5,14,.357,0,2,.000,1,2,.500,2,2,4,4,2,1,1,1,11,-12,0
Rasheed Wallace,35:25,6,17,.353,2,8,.250,2,2,1.000,0,6,6,0,0,3,2,2,16,-20,0
Chauncey Billups,35:07,4,12,.333,2,5,.400,0,0,nan,2,3,5,4,1,0,1,1,10,-14,0
Antonio McDyess,33:09,3,7,.429,0,0,nan,0,0,nan,3,8,11,1,1,1,0,1,6,-7,0
Rodney Stuckey,14:36,2,6,.333,0,0,nan,1,1,1.000,0,3,3,1,0,0,0,1,5,-1,0
Jarvis Hayes,12:57,2,5,.400,1,2,.500,0,0,nan,0,1,1,0,0,0,2,2,5,-6,0
Theo Ratliff,11:44,1,2,.500,0,0,nan,2,2,1.000,1,1,2,0,0,2,2,2,4,-1,0
Jason Maxiell,11:14,1,4,.250,0,0,nan,0,0,nan,2,1,3,0,0,0,0,2,2,-1,0
Amir Johnson,4:28,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-3,0
Team Totals,240,31,78,.397,5,17,.294,6,7,.857,10,29,39,17,4,7,11,14,73,nan,0
LeBron James,41:04,11,19,.579,2,5,.400,6,7,.857,3,4,7,6,1,1,0,0,30,+15,1
Delonte West,32:19,3,13,.231,1,3,.333,0,0,nan,1,3,4,6,1,1,2,4,7,+13,1
Ben Wallace,32:12,1,4,.250,0,0,nan,0,0,nan,2,6,8,4,1,2,0,1,2,+19,1
Zydrunas Ilgauskas,32:03,9,14,.643,0,0,nan,2,3,.667,2,6,8,1,1,1,1,1,20,+10,1
Sasha Pavlovic,27:09,3,11,.273,1,3,.333,2,2,1.000,0,4,4,1,1,0,0,0,9,+13,1
Anderson Varejao,25:38,3,7,.429,0,0,nan,0,0,nan,3,3,6,0,0,0,1,2,6,+6,1
Wally Szczerbiak,14:44,4,7,.571,1,1,1.000,1,2,.500,2,2,4,0,0,0,0,0,10,+6,1
Damon Jones,14:44,0,2,.000,0,1,.000,0,0,nan,0,1,1,1,0,0,1,0,0,+1,1
Devin Brown,14:00,1,3,.333,0,0,nan,0,0,nan,0,3,3,2,0,0,2,1,2,0,1
Joe Smith,6:07,1,1,1.000,0,0,nan,1,2,.500,1,0,1,1,0,0,0,1,3,-3,1
240,31,78,.397,5,17,.294,6,7,.857,10,29,39,17,4,7,11,14,73,nan,240,1
