Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,28:04,7,9,.778,1,2,.500,2,2,1.000,0,5,5,9,0,1,4,0,17,+22,0
Kyrie Irving,26:54,5,9,.556,3,4,.750,2,3,.667,0,3,3,6,0,0,3,2,15,+16,0
J.R. Smith,26:27,7,12,.583,7,11,.636,0,0,nan,0,2,2,1,1,0,1,2,21,+18,0
Kevin Love,25:28,6,11,.545,3,6,.500,2,2,1.000,0,9,9,3,0,0,2,1,17,+17,0
Timofey Mozgov,21:43,2,4,.500,0,0,nan,0,0,nan,0,4,4,1,0,3,0,1,4,+11,0
Channing Frye,22:32,5,12,.417,2,6,.333,0,0,nan,0,6,6,1,1,1,1,2,12,+12,0
Richard Jefferson,19:56,0,3,.000,0,3,.000,0,0,nan,0,1,1,2,0,1,0,1,0,+7,0
Tristan Thompson,17:43,5,6,.833,0,0,nan,1,1,1.000,2,5,7,1,0,2,0,1,11,+18,0
Iman Shumpert,15:52,1,1,1.000,0,0,nan,0,0,nan,0,3,3,1,0,0,3,1,2,+10,0
Matthew Dellavedova,11:11,0,1,.000,0,0,nan,2,2,1.000,0,0,0,3,1,0,1,2,2,+13,0
Mo Williams,9:55,0,2,.000,0,0,nan,0,0,nan,0,1,1,1,1,0,1,1,0,0,0
James Jones,8:34,2,4,.500,2,4,.500,0,0,nan,0,0,0,0,0,0,0,0,6,0,0
Jordan McRae,5:41,1,1,1.000,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,2,+1,0
Team Totals,240,41,75,.547,18,36,.500,9,10,.900,2,39,41,30,4,8,16,14,109,nan,0
Rashad Vaughn,44:32,4,17,.235,2,10,.200,0,0,nan,0,2,2,1,3,1,0,1,10,-27,1
Jabari Parker,41:16,7,19,.368,0,2,.000,5,10,.500,1,1,2,4,0,0,2,1,19,-23,1
Giannis Antetokounmpo,39:17,10,18,.556,2,4,.500,0,0,nan,3,11,14,8,1,0,3,3,22,-25,1
Johnny O'Bryant,30:35,6,10,.600,0,0,nan,0,0,nan,4,3,7,1,0,0,1,2,12,-16,1
Greg Monroe,24:47,4,11,.364,0,0,nan,0,0,nan,1,4,5,2,1,0,1,1,8,-14,1
Tyler Ennis,27:31,2,4,.500,0,0,nan,0,0,nan,0,4,4,2,2,0,2,3,4,-15,1
Miles Plumlee,19:42,2,6,.333,0,0,nan,1,2,.500,3,4,7,0,0,0,0,2,5,-13,1
John Henson,6:39,0,1,.000,0,0,nan,0,0,nan,0,0,0,1,0,0,0,1,0,-11,1
Damien Inglis,5:41,0,2,.000,0,0,nan,0,0,nan,0,0,0,1,0,0,1,0,0,-1,1
Khris Middleton,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Jerryd Bayless,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Greivis Vasquez,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,41,75,.547,18,36,.500,9,10,.900,2,39,41,30,4,8,16,14,109,nan,240,1
