Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,44:47,13,29,.448,1,5,.200,10,11,.909,2,5,7,8,1,1,5,4,37,-4,0
Matthew Dellavedova,42:02,3,5,.600,2,3,.667,0,0,nan,0,2,2,4,1,0,3,3,8,+6,0
Kevin Love,37:14,6,16,.375,0,5,.000,3,5,.600,3,7,10,1,2,0,1,1,15,+4,0
J.R. Smith,36:55,6,14,.429,6,13,.462,0,0,nan,0,4,4,0,0,0,1,5,18,+1,0
Timofey Mozgov,16:37,4,5,.800,0,0,nan,0,0,nan,1,2,3,0,0,0,1,2,8,-1,0
Tristan Thompson,32:02,2,4,.500,0,0,nan,1,2,.500,4,6,10,1,1,0,1,3,5,-5,0
Mo Williams,22:35,4,10,.400,0,2,.000,0,0,nan,0,1,1,3,0,0,1,2,8,-13,0
James Jones,14:43,1,5,.200,1,5,.200,4,4,1.000,0,2,2,1,1,0,1,2,7,-3,0
Richard Jefferson,14:13,0,1,.000,0,0,nan,0,0,nan,2,2,4,0,2,0,0,4,0,-9,0
Anderson Varejao,3:51,0,0,nan,0,0,nan,2,2,1.000,0,0,0,0,0,0,0,0,2,-6,0
Sasha Kaun,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Jared Cunningham,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,265,39,89,.438,10,33,.303,20,24,.833,12,31,43,18,8,1,14,26,108,nan,0
Anthony Davis,46:16,13,22,.591,2,4,.500,3,6,.500,1,11,12,1,4,1,1,2,31,+7,1
Tyreke Evans,35:13,5,13,.385,0,2,.000,4,5,.800,1,6,7,10,0,0,4,4,14,0,1
Eric Gordon,30:51,7,9,.778,4,5,.800,1,2,.500,0,1,1,2,0,0,2,0,19,+6,1
Omer Asik,25:01,1,2,.500,0,0,nan,4,6,.667,2,3,5,1,2,0,1,3,6,+5,1
Alonzo Gee,12:32,1,3,.333,0,1,.000,1,2,.500,0,1,1,1,0,0,1,4,3,-13,1
Dante Cunningham,37:29,3,5,.600,0,2,.000,0,0,nan,2,6,8,3,1,1,1,3,6,+8,1
Ryan Anderson,31:36,5,12,.417,2,6,.333,6,7,.857,3,2,5,0,1,0,3,3,18,+10,1
Jrue Holiday,25:01,5,10,.500,1,2,.500,2,3,.667,2,5,7,5,2,0,2,3,13,+11,1
Norris Cole,15:40,2,7,.286,0,1,.000,0,0,nan,0,0,0,2,0,0,0,1,4,+3,1
Luke Babbitt,5:21,0,2,.000,0,2,.000,0,0,nan,0,0,0,0,0,0,0,2,0,-7,1
Alexis Ajinca,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Toney Douglas,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Ish Smith,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
265,39,89,.438,10,33,.303,20,24,.833,12,31,43,18,8,1,14,26,108,nan,265,1
