Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kyrie Irving,42:06,7,16,.438,0,5,.000,6,7,.857,0,1,1,4,2,0,5,0,20,-3,0
LeBron James,40:09,5,13,.385,1,4,.250,7,8,.875,1,5,6,8,2,1,9,3,18,-4,0
Kevin Love,34:51,4,11,.364,4,10,.400,2,4,.500,2,6,8,1,1,1,1,2,14,+2,0
J.R. Smith,29:42,4,11,.364,3,7,.429,1,2,.500,2,3,5,3,0,1,0,3,12,-5,0
Timofey Mozgov,21:06,1,1,1.000,0,0,nan,4,4,1.000,0,3,3,0,0,2,1,2,6,0,0
Iman Shumpert,22:17,4,6,.667,2,4,.500,0,0,nan,1,2,3,1,2,0,1,1,10,-3,0
Tristan Thompson,20:55,1,1,1.000,0,0,nan,4,6,.667,2,4,6,0,0,0,0,1,6,-10,0
Matthew Dellavedova,15:13,1,4,.250,1,3,.333,2,2,1.000,2,1,3,1,0,0,0,1,5,-11,0
James Jones,13:09,2,6,.333,2,5,.400,0,0,nan,0,2,2,0,0,1,0,1,6,-11,0
Joe Harris,0:32,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
Brendan Haywood,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Kendrick Perkins,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Mike Miller,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,29,69,.420,13,38,.342,26,33,.788,10,27,37,18,7,6,17,14,97,nan,0
Al Horford,33:39,7,12,.583,1,1,1.000,4,4,1.000,2,7,9,6,2,1,2,1,19,+8,1
Kyle Korver,32:43,2,8,.250,2,7,.286,2,2,1.000,1,4,5,4,0,0,3,1,8,+9,1
Paul Millsap,32:19,7,15,.467,0,2,.000,2,5,.400,3,5,8,3,3,0,1,3,16,0,1
DeMarre Carroll,31:53,5,8,.625,1,4,.250,0,0,nan,2,5,7,1,2,0,1,3,11,0,1
Jeff Teague,30:49,7,15,.467,0,2,.000,2,2,1.000,0,0,0,3,1,1,2,4,16,-2,1
Dennis Schroder,24:13,5,12,.417,1,1,1.000,4,4,1.000,1,1,2,8,0,0,1,4,15,+10,1
Kent Bazemore,19:48,2,3,.667,1,2,.500,0,0,nan,1,2,3,1,2,0,1,3,5,+15,1
Mike Scott,17:13,7,9,.778,0,1,.000,0,0,nan,1,3,4,1,0,1,0,2,14,+7,1
Pero Antic,6:33,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,0,+1,1
Elton Brand,6:16,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,1,0,0,2,+2,1
Shelvin Mack,4:34,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,1,1,0,-5,1
John Jenkins,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Mike Muscala,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,29,69,.420,13,38,.342,26,33,.788,10,27,37,18,7,6,17,14,97,nan,240,1
