Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Taurean Waller-Prince,29:54,8,10,.800,2,4,.500,6,6,1.000,0,7,7,6,0,0,2,3,24,+4,0
Tyler Cavanaugh,28:31,4,9,.444,1,3,.333,2,2,1.000,5,4,9,1,1,0,2,3,11,-7,0
Kent Bazemore,27:48,7,13,.538,6,10,.600,0,0,nan,0,8,8,5,2,2,3,3,20,+1,0
Dennis Schroder,27:17,6,15,.400,2,5,.400,0,0,nan,0,1,1,5,0,0,0,1,14,-15,0
Ersan Ilyasova,22:35,3,11,.273,1,4,.250,0,0,nan,2,0,2,2,1,0,1,2,7,-15,0
Luke Babbitt,21:34,3,7,.429,1,3,.333,0,0,nan,0,3,3,0,1,1,0,2,7,-9,0
DeAndre' Bembry,21:31,4,8,.500,1,1,1.000,1,1,1.000,1,2,3,1,1,1,0,0,10,-16,0
Marco Belinelli,20:14,3,10,.300,2,5,.400,0,0,nan,0,0,0,1,1,0,1,0,8,-18,0
Isaiah Taylor,18:06,1,3,.333,0,1,.000,3,4,.750,2,2,4,4,1,0,1,1,5,+7,0
Miles Plumlee,14:33,3,4,.750,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,6,+10,0
Malcolm Delaney,5:17,1,2,.500,0,0,nan,0,0,nan,0,0,0,1,0,0,0,1,2,+6,0
Tyler Dorsey,2:40,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+7,0
Josh Magette,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,43,92,.467,16,36,.444,12,13,.923,10,27,37,26,8,4,10,17,114,nan,0
LeBron James,35:01,11,13,.846,2,3,.667,1,2,.500,0,7,7,17,2,0,2,4,25,+19,1
Jose Calderon,31:37,5,7,.714,4,5,.800,0,0,nan,0,1,1,4,1,0,0,2,14,+7,1
Kevin Love,28:27,6,13,.462,4,5,.800,1,3,.333,4,8,12,2,0,0,2,1,17,+10,1
Jae Crowder,26:43,5,10,.500,2,6,.333,1,1,1.000,1,0,1,1,0,1,2,3,13,+14,1
J.R. Smith,25:48,1,5,.200,1,2,.500,0,0,nan,0,5,5,8,1,0,3,1,3,+13,1
Jeff Green,25:39,7,12,.583,0,3,.000,3,3,1.000,0,3,3,1,0,0,1,2,17,-8,1
Kyle Korver,23:02,6,11,.545,6,9,.667,1,1,1.000,0,1,1,1,0,0,2,1,19,+4,1
Cedi Osman,17:37,3,8,.375,1,5,.200,0,0,nan,0,4,4,0,0,0,1,3,7,-4,1
Channing Frye,15:09,3,4,.750,0,0,nan,0,0,nan,0,1,1,1,1,1,0,0,6,+6,1
Tristan Thompson,5:49,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,1
Ante Zizic,2:34,1,2,.500,0,0,nan,0,0,nan,1,1,2,0,0,0,0,0,2,-7,1
London Perrantes,2:34,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-7,1
240,43,92,.467,16,36,.444,12,13,.923,10,27,37,26,8,4,10,17,114,nan,240,1
