Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Dwight Howard,28:31,8,15,.533,0,0,nan,3,7,.429,0,7,7,0,2,1,1,6,19,-15,0
Jameer Nelson,24:49,3,11,.273,1,3,.333,3,4,.750,1,2,3,1,0,0,3,2,10,-13,0
Rashard Lewis,24:43,0,9,.000,0,5,.000,2,2,1.000,0,3,3,0,1,0,3,6,2,-25,0
Quentin Richardson,21:41,0,5,.000,0,4,.000,2,2,1.000,2,4,6,1,0,0,0,1,2,-16,0
Vince Carter,13:37,1,5,.200,0,1,.000,2,3,.667,0,1,1,0,0,0,0,2,4,-26,0
J.J. Redick,30:53,1,4,.250,0,2,.000,2,2,1.000,0,2,2,1,1,0,0,1,4,+1,0
Mickael Pietrus,23:34,2,6,.333,1,4,.250,0,2,.000,0,1,1,0,0,0,3,0,5,-15,0
Chris Duhon,23:11,0,1,.000,0,1,.000,1,2,.500,0,2,2,1,0,0,2,2,1,-13,0
Brandon Bass,20:37,1,5,.200,0,0,nan,7,8,.875,3,3,6,1,0,0,1,0,9,+5,0
Marcin Gortat,14:28,0,0,nan,0,0,nan,2,2,1.000,0,7,7,0,1,1,1,0,2,-9,0
Ryan Anderson,13:56,5,8,.625,2,4,.500,0,0,nan,2,0,2,0,0,1,0,0,12,-4,0
Team Totals,240,21,69,.304,4,24,.167,24,34,.706,8,32,40,5,5,3,14,20,70,nan,0
Dwyane Wade,34:07,9,20,.450,2,6,.333,6,8,.750,2,4,6,3,0,2,4,2,26,+32,1
LeBron James,30:02,6,13,.462,2,3,.667,1,2,.500,0,6,6,7,0,0,3,4,15,+13,1
Chris Bosh,29:48,2,9,.222,0,1,.000,7,8,.875,1,9,10,1,1,1,0,4,11,+29,1
Carlos Arroyo,25:01,3,7,.429,0,0,nan,1,1,1.000,0,4,4,4,1,0,0,1,7,+21,1
Joel Anthony,22:35,0,0,nan,0,0,nan,0,0,nan,3,1,4,0,0,0,1,5,0,+23,1
James Jones,26:56,3,6,.500,3,5,.600,0,0,nan,0,1,1,1,1,1,0,2,9,+10,1
Eddie House,24:14,2,9,.222,2,3,.667,2,2,1.000,0,3,3,1,3,0,2,3,8,-1,1
Udonis Haslem,22:41,4,7,.571,0,0,nan,3,4,.750,2,9,11,0,0,0,2,2,11,+2,1
Zydrunas Ilgauskas,16:08,4,10,.400,0,0,nan,0,0,nan,5,0,5,0,0,1,0,3,8,0,1
Jamaal Magloire,4:48,0,0,nan,0,0,nan,1,2,.500,1,0,1,0,0,0,0,1,1,-2,1
Mario Chalmers,3:40,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+3,1
240,21,69,.304,4,24,.167,24,34,.706,8,32,40,5,5,3,14,20,70,nan,240,1
