Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Jeff McInnis,42:00,5,12,.417,3,5,.600,6,6,1.000,0,0,0,7,2,0,2,2,19,+3,0
LeBron James,35:00,8,17,.471,0,3,.000,1,1,1.000,0,1,1,5,3,0,5,1,17,-6,0
Ira Newble,33:00,5,11,.455,0,1,.000,4,4,1.000,2,0,2,0,1,0,2,1,14,0,0
Carlos Boozer,25:00,5,10,.500,0,0,nan,4,5,.800,4,8,12,0,1,0,0,2,14,-8,0
Zydrunas Ilgauskas,21:00,3,3,1.000,0,0,nan,2,2,1.000,1,3,4,3,2,3,1,3,8,-10,0
Tony Battie,28:00,6,13,.462,0,0,nan,1,2,.500,1,5,6,4,1,2,0,1,13,+20,0
DeSagana Diop,22:00,2,4,.500,0,0,nan,0,0,nan,4,5,9,3,0,2,1,1,4,+18,0
Kevin Ollie,21:00,3,5,.600,1,1,1.000,0,0,nan,0,4,4,0,1,0,0,0,7,+21,0
Lee Nailon,7:00,2,3,.667,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,4,+5,0
Dajuan Wagner,6:00,0,2,.000,0,1,.000,0,0,nan,0,1,1,0,1,0,2,1,0,+7,0
Team Totals,240,39,80,.488,4,11,.364,18,20,.900,12,28,40,22,12,7,13,12,100,nan,0
Stephon Marbury,44:00,11,21,.524,2,6,.333,3,3,1.000,0,6,6,8,0,0,5,1,27,-6,1
Tim Thomas,37:00,6,11,.545,1,2,.500,0,2,.000,0,1,1,0,2,0,3,1,13,-4,1
Kurt Thomas,32:00,5,8,.625,0,0,nan,2,2,1.000,3,9,12,0,0,1,0,2,12,+2,1
Nazr Mohammed,27:00,5,9,.556,0,0,nan,2,4,.500,3,5,8,1,1,1,3,0,12,+3,1
Shandon Anderson,25:00,4,6,.667,1,1,1.000,0,0,nan,0,2,2,0,2,0,0,4,9,+8,1
Anfernee Hardaway,25:00,5,12,.417,0,1,.000,0,0,nan,0,1,1,2,0,0,4,2,10,-15,1
Dikembe Mutombo,21:00,0,3,.000,0,0,nan,0,0,nan,3,4,7,0,0,0,0,2,0,-13,1
Mike Sweetney,13:00,1,3,.333,0,0,nan,3,3,1.000,1,1,2,1,0,0,1,2,5,-4,1
Moochie Norris,8:00,1,3,.333,0,0,nan,0,0,nan,1,1,2,1,2,0,0,0,2,-7,1
DerMarr Johnson,5:00,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,2,0,-6,1
Vin Baker,3:00,0,2,.000,0,0,nan,0,0,nan,1,0,1,0,0,0,0,0,0,-8,1
240,39,80,.488,4,11,.364,18,20,.900,12,28,40,22,12,7,13,12,100,nan,240,1
