Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Luke Ridnour,36:31,6,16,.375,3,6,.500,2,2,1.000,3,1,4,4,0,0,4,5,17,-6,0
Charlie Villanueva,35:46,4,15,.267,0,3,.000,4,4,1.000,3,7,10,4,1,1,3,0,12,0,0
Richard Jefferson,33:38,6,12,.500,2,3,.667,5,5,1.000,2,4,6,2,0,0,2,2,19,-4,0
Charlie Bell,32:42,5,11,.455,2,4,.500,1,2,.500,2,1,3,1,1,0,1,1,13,-9,0
Andrew Bogut,19:56,2,7,.286,0,0,nan,1,2,.500,3,4,7,0,1,0,2,5,5,-1,0
Luc Mbah a Moute,30:51,1,4,.250,0,0,nan,5,8,.625,3,6,9,0,0,1,1,5,7,-6,0
Ramon Sessions,26:03,3,9,.333,0,0,nan,4,4,1.000,0,1,1,4,0,0,0,3,10,-1,0
Francisco Elson,14:47,2,3,.667,0,0,nan,2,2,1.000,1,2,3,1,0,0,1,3,6,-3,0
Joe Alexander,9:46,1,2,.500,0,0,nan,2,2,1.000,0,2,2,0,0,0,2,2,4,0,0
Team Totals,240,30,79,.380,7,16,.438,26,31,.839,17,28,45,16,3,2,16,26,93,nan,0
LeBron James,42:46,16,24,.667,1,4,.250,8,10,.800,0,5,5,6,3,0,2,2,41,+11,1
Delonte West,38:15,5,7,.714,1,3,.333,0,0,nan,2,1,3,5,0,1,2,2,11,+16,1
Mo Williams,33:56,3,11,.273,1,5,.200,9,10,.900,0,1,1,5,1,0,3,3,16,0,1
Zydrunas Ilgauskas,24:27,6,10,.600,0,0,nan,3,3,1.000,2,8,10,3,0,1,1,3,15,-2,1
Ben Wallace,20:35,0,3,.000,0,0,nan,0,0,nan,1,3,4,1,1,1,0,1,0,+9,1
Wally Szczerbiak,24:06,0,3,.000,0,2,.000,0,2,.000,0,1,1,0,2,1,0,4,0,-4,1
Daniel Gibson,23:10,0,8,.000,0,6,.000,0,0,nan,0,2,2,0,0,0,0,2,0,-6,1
Anderson Varejao,22:54,5,5,1.000,0,0,nan,3,3,1.000,3,7,10,0,0,2,1,5,13,+6,1
Sasha Pavlovic,5:01,0,0,nan,0,0,nan,2,2,1.000,0,0,0,0,0,0,0,1,2,-1,1
J.J. Hickson,4:50,0,1,.000,0,0,nan,1,2,.500,0,0,0,0,0,0,0,0,1,+1,1
240,30,79,.380,7,16,.438,26,31,.839,17,28,45,16,3,2,16,26,93,nan,240,1
