Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Reggie Miller,37:00,7,13,.538,1,4,.250,14,15,.933,0,0,0,0,1,0,1,2,29,-1,0
Anthony Johnson,36:00,6,10,.600,1,1,1.000,4,5,.800,2,3,5,8,0,0,2,1,17,-3,0
Dale Davis,31:00,2,6,.333,0,0,nan,1,2,.500,1,5,6,1,0,3,1,2,5,+6,0
Scot Pollard,30:00,3,5,.600,0,0,nan,0,1,.000,2,7,9,0,0,1,1,5,6,+2,0
James Jones,16:00,2,4,.500,0,0,nan,0,0,nan,1,1,2,1,0,1,1,3,4,-2,0
Stephen Jackson,28:00,3,16,.188,1,6,.167,6,6,1.000,1,3,4,1,0,0,3,5,13,-16,0
Fred Jones,18:00,0,5,.000,0,1,.000,1,2,.500,0,0,0,3,1,0,1,1,1,-9,0
Austin Croshere,16:00,2,6,.333,0,1,.000,3,4,.750,3,0,3,0,0,0,0,1,7,-16,0
Jeff Foster,16:00,1,2,.500,0,0,nan,2,2,1.000,0,2,2,2,0,0,2,3,4,-12,0
Eddie Gill,12:00,0,1,.000,0,1,.000,0,0,nan,1,2,3,2,0,0,1,2,0,-9,0
Team Totals,240,26,68,.382,3,14,.214,31,37,.838,11,23,34,18,2,5,13,25,86,nan,0
LeBron James,44:00,12,23,.522,1,5,.200,10,11,.909,2,3,5,5,1,0,4,1,35,+12,1
Zydrunas Ilgauskas,31:00,7,15,.467,0,0,nan,2,2,1.000,8,3,11,0,0,2,0,5,16,+1,1
Drew Gooden,28:00,5,15,.333,0,0,nan,3,4,.750,4,7,11,2,0,0,0,3,13,0,1
Jeff McInnis,24:00,3,8,.375,0,3,.000,0,1,.000,0,1,1,3,0,0,0,4,6,-4,1
Ira Newble,18:00,1,6,.167,0,0,nan,2,2,1.000,2,1,3,0,0,0,0,2,4,-7,1
Eric Snow,27:00,2,4,.500,0,0,nan,3,4,.750,0,2,2,4,1,1,1,2,7,+17,1
Sasha Pavlovic,26:00,1,5,.200,0,1,.000,1,2,.500,0,1,1,2,0,0,0,2,3,+20,1
Anderson Varejao,18:00,3,4,.750,0,0,nan,2,2,1.000,2,4,6,0,0,1,0,3,8,+15,1
Robert Traylor,15:00,2,4,.500,0,0,nan,0,0,nan,2,1,3,0,0,3,0,3,4,+6,1
Jiri Welsch,9:00,0,2,.000,0,0,nan,2,4,.500,1,2,3,1,1,0,0,2,2,0,1
240,26,68,.382,3,14,.214,31,37,.838,11,23,34,18,2,5,13,25,86,nan,240,1
