Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,32:48,12,18,.667,4,6,.667,2,4,.500,0,4,4,7,4,3,1,1,30,+46,0
Kyrie Irving,29:42,8,11,.727,3,6,.500,4,5,.800,0,1,1,3,1,1,4,2,23,+37,0
Kevin Love,26:46,7,14,.500,4,9,.444,3,4,.750,3,9,12,2,1,0,1,2,21,+35,0
J.R. Smith,26:12,4,5,.800,1,1,1.000,0,0,nan,1,6,7,0,0,0,0,0,9,+28,0
Tristan Thompson,25:26,3,5,.600,0,0,nan,1,2,.500,1,1,2,1,0,0,2,2,7,+19,0
Richard Jefferson,19:13,3,7,.429,2,4,.500,2,4,.500,2,3,5,1,0,2,1,0,10,+6,0
Deron Williams,16:38,2,4,.500,0,2,.000,0,0,nan,0,3,3,6,2,0,0,2,4,+20,0
Channing Frye,13:47,3,6,.500,1,2,.500,0,0,nan,0,1,1,3,0,0,1,2,7,-2,0
Kyle Korver,12:22,2,5,.400,2,5,.400,2,2,1.000,0,1,1,0,0,0,0,1,8,+16,0
Iman Shumpert,12:18,2,2,1.000,2,2,1.000,1,2,.500,1,4,5,3,2,0,1,2,7,+20,0
Derrick Williams,9:30,2,4,.500,0,1,.000,0,0,nan,1,0,1,1,0,0,0,0,4,-4,0
James Jones,9:30,0,2,.000,0,1,.000,0,0,nan,0,1,1,0,0,0,1,3,0,-4,0
Dahntay Jones,5:48,0,2,.000,0,0,nan,0,0,nan,0,2,2,1,0,0,0,0,0,+3,0
Team Totals,240,48,85,.565,19,39,.487,15,23,.652,9,36,45,28,10,6,12,17,130,nan,0
Avery Bradley,31:52,6,17,.353,1,5,.200,0,0,nan,2,1,3,0,0,0,0,3,13,-42,1
Al Horford,27:18,4,9,.444,2,4,.500,1,2,.500,1,4,5,2,0,2,3,1,11,-34,1
Jae Crowder,22:40,3,9,.333,1,4,.250,2,2,1.000,0,4,4,1,1,0,1,1,9,-28,1
Isaiah Thomas,17:35,0,6,.000,0,2,.000,2,2,1.000,0,3,3,6,0,0,1,0,2,-32,1
Gerald Green,14:12,2,4,.500,2,3,.667,0,0,nan,0,0,0,0,0,0,1,1,6,-19,1
Marcus Smart,24:54,0,6,.000,0,1,.000,4,4,1.000,2,3,5,7,1,1,3,4,4,-24,1
Jaylen Brown,23:44,7,11,.636,0,2,.000,5,5,1.000,1,3,4,1,2,0,3,5,19,-14,1
Terry Rozier,18:07,2,5,.400,2,4,.500,0,0,nan,0,1,1,3,0,0,3,0,6,-5,1
Jonas Jerebko,16:09,2,4,.500,0,1,.000,0,0,nan,1,1,2,2,0,0,0,0,4,-14,1
Tyler Zeller,14:14,4,6,.667,0,0,nan,0,0,nan,2,2,4,0,0,1,2,1,8,-1,1
Amir Johnson,11:52,1,4,.250,0,0,nan,0,0,nan,1,2,3,1,2,0,1,1,2,-5,1
Jordan Mickey,9:30,1,3,.333,0,0,nan,0,0,nan,0,5,5,0,0,0,1,1,2,+4,1
Kelly Olynyk,7:53,0,2,.000,0,1,.000,0,0,nan,0,0,0,0,1,0,1,1,0,-6,1
240,48,85,.565,19,39,.487,15,23,.652,9,36,45,28,10,6,12,17,130,nan,240,1
