Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Michael Redd,54:09,7,22,.318,2,10,.200,6,7,.857,1,6,7,9,3,0,4,3,22,-1,0
Mo Williams,50:37,6,20,.300,1,9,.111,5,6,.833,3,4,7,8,0,0,3,4,18,-8,0
Desmond Mason,43:05,7,12,.583,0,0,nan,1,3,.333,5,6,11,2,0,2,5,4,15,-9,0
Andrew Bogut,40:20,4,7,.571,0,0,nan,0,2,.000,1,7,8,1,0,2,3,5,8,-5,0
Yi Jianlian,34:34,6,9,.667,1,1,1.000,0,0,nan,0,6,6,0,1,1,1,2,13,+7,0
Charlie Villanueva,23:25,4,11,.364,1,3,.333,4,4,1.000,3,6,9,0,0,1,1,3,13,-10,0
Jake Voskuhl,17:40,5,7,.714,0,0,nan,0,0,nan,2,3,5,1,0,1,1,4,10,0,0
Bobby Simmons,15:41,0,1,.000,0,1,.000,0,0,nan,0,0,0,1,0,0,0,2,0,+4,0
Charlie Bell,10:30,0,3,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,1,0,-3,0
Team Totals,290,39,92,.424,5,25,.200,16,22,.727,15,38,53,22,4,7,18,28,99,nan,0
LeBron James,50:13,10,25,.400,0,5,.000,11,13,.846,1,7,8,5,1,0,2,3,31,+6,1
Daniel Gibson,46:01,3,10,.300,2,7,.286,4,6,.667,1,2,3,5,1,1,3,1,12,+8,1
Zydrunas Ilgauskas,40:35,11,22,.500,0,0,nan,2,2,1.000,5,6,11,1,2,3,2,3,24,-1,1
Drew Gooden,26:14,2,8,.250,0,0,nan,0,0,nan,2,3,5,4,1,1,1,2,4,-6,1
Sasha Pavlovic,25:36,1,3,.333,0,0,nan,4,5,.800,2,1,3,1,1,0,0,3,6,-7,1
Anderson Varejao,38:45,4,7,.571,0,0,nan,1,2,.500,1,5,6,1,1,1,1,4,9,+5,1
Devin Brown,30:37,4,7,.571,1,3,.333,2,2,1.000,3,6,9,6,1,0,1,4,11,+7,1
Larry Hughes,21:41,3,11,.273,0,1,.000,0,0,nan,0,4,4,2,0,1,0,2,6,+3,1
Ira Newble,10:19,0,2,.000,0,1,.000,1,2,.500,0,1,1,0,0,0,1,1,1,+10,1
290,39,92,.424,5,25,.200,16,22,.727,15,38,53,22,4,7,18,28,99,nan,290,1
