Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Gary Harris,36:45,10,17,.588,6,10,.600,6,6,1.000,1,1,2,4,1,0,0,1,32,+7,0
Nikola Jokic,32:13,3,8,.375,1,2,.500,2,3,.667,1,6,7,8,0,1,2,2,9,+12,0
Jamal Murray,31:01,6,11,.545,3,4,.750,1,1,1.000,1,2,3,5,1,0,1,1,16,+11,0
Wilson Chandler,27:17,7,10,.700,2,4,.500,0,0,nan,0,2,2,3,0,1,2,3,16,+7,0
Paul Millsap,26:13,4,9,.444,1,2,.500,2,2,1.000,1,5,6,4,1,1,1,2,11,+7,0
Will Barton,33:24,9,17,.529,4,10,.400,1,1,1.000,1,7,8,7,0,0,1,3,23,+8,0
Devin Harris,16:39,1,3,.333,1,2,.500,1,2,.500,0,1,1,1,0,0,2,2,4,-9,0
Mason Plumlee,15:47,4,7,.571,0,0,nan,0,0,nan,1,4,5,1,1,0,0,3,8,-3,0
Richard Jefferson,15:25,2,2,1.000,0,0,nan,0,0,nan,0,1,1,2,0,0,0,2,4,+2,0
Malik Beasley,5:16,1,2,.500,1,1,1.000,0,0,nan,0,0,0,0,0,0,0,0,3,+3,0
Darrell Arthur,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Kenneth Faried,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Trey Lyles,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,47,86,.547,19,35,.543,13,15,.867,6,29,35,35,4,3,9,19,126,nan,0
LeBron James,42:23,8,19,.421,1,4,.250,8,11,.727,1,9,10,15,2,0,3,2,25,-6,1
J.R. Smith,34:36,7,12,.583,2,5,.400,3,4,.750,0,2,2,2,1,1,1,1,19,-13,1
George Hill,33:39,6,10,.600,3,4,.750,2,2,1.000,2,2,4,4,0,0,2,3,17,-13,1
Tristan Thompson,27:58,6,10,.600,0,0,nan,0,1,.000,3,4,7,0,1,0,1,1,12,-18,1
Cedi Osman,23:39,6,7,.857,1,2,.500,0,0,nan,1,2,3,1,0,0,1,3,13,-15,1
Rodney Hood,26:19,3,9,.333,0,4,.000,0,0,nan,1,2,3,2,0,1,1,1,6,-1,1
Jordan Clarkson,23:26,4,9,.444,2,3,.667,1,1,1.000,2,2,4,1,1,0,0,1,11,+11,1
Larry Nance,20:02,6,10,.600,0,1,.000,2,2,1.000,2,6,8,0,0,0,0,4,14,+9,1
Kyle Korver,7:16,0,2,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,0,+1,1
John Holland,0:21,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
London Perrantes,0:21,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
Jose Calderon,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Ante Zizic,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,47,86,.547,19,35,.543,13,15,.867,6,29,35,35,4,3,9,19,126,nan,240,1
