Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Anthony Davis,39:52,12,21,.571,0,2,.000,3,4,.750,5,9,14,4,4,3,0,1,27,-6,0
Jrue Holiday,37:01,5,12,.417,1,4,.250,5,5,1.000,0,3,3,5,1,0,1,2,16,+1,0
Eric Gordon,31:52,4,11,.364,1,4,.250,1,3,.333,2,1,3,1,1,0,0,3,10,-9,0
Tyreke Evans,30:29,2,14,.143,0,1,.000,2,2,1.000,1,3,4,10,0,1,1,6,6,-10,0
Omer Asik,25:54,2,5,.400,0,0,nan,4,4,1.000,4,6,10,2,1,1,2,2,8,-6,0
Ryan Anderson,34:05,11,19,.579,8,12,.667,2,2,1.000,2,3,5,3,1,0,0,2,32,-3,0
Austin Rivers,19:44,3,6,.500,2,2,1.000,0,0,nan,0,0,0,4,0,0,1,2,8,+3,0
Jimmer Fredette,10:59,2,4,.500,0,1,.000,0,0,nan,0,0,0,2,0,0,0,1,4,-8,0
John Salmons,10:04,0,1,.000,0,1,.000,0,0,nan,0,1,1,0,0,0,0,1,0,+3,0
Jeff Withey,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Russ Smith,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Patric Young,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Alexis Ajinca,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,41,93,.441,12,27,.444,17,20,.850,14,26,40,31,8,5,5,20,111,nan,0
Kyrie Irving,40:36,11,21,.524,4,7,.571,6,7,.857,1,4,5,9,0,0,1,2,32,+4,1
LeBron James,40:26,9,17,.529,1,3,.333,13,17,.765,2,9,11,9,1,1,4,1,32,+15,1
Kevin Love,38:41,7,13,.538,6,9,.667,2,2,1.000,1,4,5,2,1,0,1,2,22,+1,1
Shawn Marion,30:04,2,5,.400,0,0,nan,0,0,nan,3,5,8,1,1,0,1,1,4,+6,1
Anderson Varejao,21:53,4,7,.571,0,0,nan,4,4,1.000,1,4,5,2,0,2,1,1,12,+3,1
Tristan Thompson,25:53,3,7,.429,0,0,nan,0,0,nan,3,3,6,1,0,2,1,1,6,+3,1
Joe Harris,20:11,2,6,.333,1,4,.250,0,0,nan,0,1,1,1,0,0,0,3,5,+18,1
Mike Miller,18:30,1,3,.333,1,3,.333,0,0,nan,1,2,3,1,0,0,0,2,3,-12,1
Will Cherry,3:43,1,2,.500,0,1,.000,0,0,nan,0,1,1,0,0,0,0,0,2,0,1
Alex Kirk,0:03,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-3,1
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Brendan Haywood,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Lou Amundson,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,41,93,.441,12,27,.444,17,20,.850,14,26,40,31,8,5,5,20,111,nan,240,1
