Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kemba Walker,25:25,3,14,.214,1,5,.200,1,1,1.000,0,0,0,4,2,0,2,2,8,-24,0
Bismack Biyombo,24:15,4,6,.667,0,0,nan,2,2,1.000,3,2,5,0,0,0,0,4,10,-17,0
Michael Kidd-Gilchrist,23:09,5,11,.455,0,0,nan,5,8,.625,2,5,7,2,1,1,2,0,15,-20,0
Gerald Henderson,21:32,2,8,.250,0,1,.000,2,2,1.000,0,0,0,2,1,0,2,0,6,-20,0
Cody Zeller,18:23,2,6,.333,0,0,nan,1,2,.500,3,4,7,2,0,0,1,3,5,-15,0
Lance Stephenson,26:28,5,10,.500,0,2,.000,0,2,.000,0,4,4,9,0,0,1,4,10,-19,0
Al Jefferson,23:45,10,16,.625,0,0,nan,2,2,1.000,2,9,11,1,0,3,0,2,22,-22,0
Marvin Williams,20:34,1,5,.200,0,2,.000,0,1,.000,0,3,3,0,0,1,0,2,2,-28,0
Gary Neal,18:08,1,2,.500,0,0,nan,0,0,nan,0,1,1,2,0,0,2,1,2,-29,0
Brian Roberts,15:52,1,4,.250,1,3,.333,0,0,nan,0,1,1,2,0,0,1,2,3,-25,0
Jason Maxiell,9:03,0,0,nan,0,0,nan,1,2,.500,2,1,3,1,0,0,0,2,1,+4,0
Jeffery Taylor,6:43,2,3,.667,0,0,nan,2,2,1.000,0,0,0,2,2,0,0,0,6,+10,0
P.J. Hairston,6:43,0,4,.000,0,3,.000,0,0,nan,0,0,0,0,0,0,0,0,0,+10,0
Team Totals,240,36,89,.404,2,16,.125,16,24,.667,12,30,42,27,6,5,11,22,90,nan,0
Kevin Love,29:59,3,7,.429,0,0,nan,3,4,.750,1,2,3,3,1,1,1,1,9,+33,1
J.R. Smith,28:48,7,13,.538,7,11,.636,0,0,nan,0,4,4,4,0,0,1,2,21,+33,1
Kyrie Irving,27:48,7,12,.583,3,4,.750,1,2,.500,1,3,4,2,1,1,1,2,18,+29,1
LeBron James,26:37,9,15,.600,2,4,.500,5,6,.833,1,5,6,9,4,1,2,1,25,+31,1
Timofey Mozgov,21:18,4,5,.800,0,0,nan,6,7,.857,2,8,10,0,0,1,1,1,14,+29,1
Tristan Thompson,21:41,2,7,.286,0,0,nan,1,2,.500,4,6,10,0,0,1,2,2,5,+20,1
Matthew Dellavedova,19:38,2,5,.400,0,0,nan,1,2,.500,0,3,3,8,1,0,0,2,5,+8,1
Shawn Marion,15:32,4,7,.571,0,0,nan,0,0,nan,1,4,5,0,0,0,0,1,8,+15,1
Mike Miller,12:00,1,4,.250,1,3,.333,0,0,nan,0,3,3,0,0,0,0,1,3,-1,1
Brendan Haywood,11:02,1,4,.250,0,0,nan,1,1,1.000,1,4,5,1,0,0,1,4,3,-3,1
Iman Shumpert,9:51,3,3,1.000,2,2,1.000,0,0,nan,0,2,2,2,0,0,0,1,8,+15,1
James Jones,9:03,2,5,.400,0,3,.000,4,4,1.000,0,1,1,0,0,0,1,1,8,-4,1
Joe Harris,6:43,1,2,.500,0,1,.000,0,0,nan,0,0,0,0,0,0,1,0,2,-10,1
240,36,89,.404,2,16,.125,16,24,.667,12,30,42,27,6,5,11,22,90,nan,240,1
