Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,45:22,5,15,.333,0,0,nan,0,0,nan,1,9,10,9,4,1,2,1,10,-5,0
Larry Hughes,44:38,4,13,.308,0,3,.000,5,7,.714,1,6,7,2,2,1,1,3,13,-1,0
Zydrunas Ilgauskas,35:13,9,17,.529,0,0,nan,4,4,1.000,7,6,13,1,1,1,0,2,22,-9,0
Sasha Pavlovic,32:00,4,14,.286,1,3,.333,0,2,.000,0,0,0,0,0,0,0,3,9,-10,0
Drew Gooden,23:55,3,6,.500,0,0,nan,0,0,nan,2,3,5,0,2,0,0,2,6,-2,0
Anderson Varejao,26:57,6,9,.667,0,1,.000,1,2,.500,5,3,8,1,2,0,2,2,13,+4,0
Eric Snow,16:48,0,4,.000,0,0,nan,1,2,.500,0,2,2,3,0,0,1,1,1,+7,0
Donyell Marshall,9:55,1,4,.250,0,1,.000,0,0,nan,1,1,2,0,0,0,0,2,2,+2,0
Daniel Gibson,5:13,0,4,.000,0,2,.000,0,0,nan,1,1,2,0,0,0,1,0,0,-1,0
Team Totals,240,32,86,.372,1,10,.100,11,17,.647,18,31,49,16,11,3,7,16,76,nan,0
Tayshaun Prince,43:18,1,11,.091,0,4,.000,6,6,1.000,2,4,6,9,0,0,3,1,8,+7,1
Richard Hamilton,43:03,11,21,.524,2,3,.667,0,0,nan,1,2,3,7,2,0,1,1,24,+4,1
Rasheed Wallace,39:56,7,13,.538,1,2,.500,0,0,nan,1,11,12,2,0,7,1,2,15,+6,1
Chauncey Billups,39:21,4,6,.667,2,4,.500,3,4,.750,1,4,5,5,0,0,7,2,13,+5,1
Chris Webber,19:08,5,11,.455,0,0,nan,0,3,.000,1,3,4,0,0,0,2,3,10,+1,1
Antonio McDyess,18:33,1,5,.200,0,0,nan,0,0,nan,1,3,4,1,0,2,0,2,2,-8,1
Lindsey Hunter,13:39,0,1,.000,0,1,.000,2,2,1.000,0,1,1,0,1,0,1,1,2,-2,1
Jason Maxiell,13:00,0,0,nan,0,0,nan,0,0,nan,1,0,1,1,0,1,0,2,0,+4,1
Dale Davis,5:20,2,4,.500,0,0,nan,1,2,.500,1,2,3,0,0,0,0,1,5,+2,1
Carlos Delfino,4:42,0,0,nan,0,0,nan,0,0,nan,2,0,2,0,0,0,1,2,0,-4,1
240,32,86,.372,1,10,.100,11,17,.647,18,31,49,16,11,3,7,16,76,nan,240,1
