Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Larry Hughes,37:23,4,11,.364,0,1,.000,0,0,nan,1,2,3,1,2,0,1,4,8,-12,0
LeBron James,35:35,6,18,.333,2,7,.286,3,8,.375,1,5,6,9,1,0,2,4,17,-12,0
Drew Gooden,31:45,4,9,.444,0,0,nan,3,5,.600,4,5,9,1,1,0,0,2,11,-5,0
Daniel Gibson,28:53,5,8,.625,4,6,.667,5,6,.833,0,1,1,1,0,0,2,1,19,-4,0
Zydrunas Ilgauskas,27:32,2,5,.400,0,0,nan,2,3,.667,2,3,5,0,0,0,3,4,6,+13,0
Anderson Varejao,16:51,1,1,1.000,0,0,nan,0,0,nan,0,2,2,0,2,0,1,5,2,-6,0
Sasha Pavlovic,15:00,4,7,.571,0,0,nan,2,2,1.000,0,1,1,2,2,0,2,2,10,+8,0
Donyell Marshall,14:33,2,5,.400,1,4,.250,0,0,nan,0,4,4,0,1,1,2,1,5,+2,0
Damon Jones,14:10,2,5,.400,1,4,.250,0,0,nan,0,1,1,1,0,0,0,1,5,+4,0
Eric Snow,13:02,2,5,.400,0,0,nan,0,0,nan,0,0,0,4,0,0,0,1,4,+6,0
Scot Pollard,5:17,1,2,.500,0,0,nan,0,0,nan,0,0,0,0,0,0,1,4,2,-9,0
Team Totals,240,33,76,.434,8,22,.364,15,24,.625,8,24,32,19,9,1,14,29,89,nan,0
Dwyane Wade,42:25,9,20,.450,0,1,.000,23,24,.958,0,4,4,5,3,2,12,0,41,+12,1
Gary Payton,34:52,3,6,.500,0,2,.000,0,0,nan,1,3,4,2,0,0,1,1,6,-4,1
Jason Kapono,34:34,5,8,.625,3,5,.600,0,0,nan,0,2,2,0,1,0,1,2,13,-6,1
Udonis Haslem,30:47,3,4,.750,0,0,nan,1,4,.250,2,7,9,0,0,1,0,2,7,+4,1
Shaquille O'Neal,28:03,6,13,.462,0,0,nan,4,7,.571,2,6,8,2,1,1,0,6,16,+11,1
James Posey,32:11,1,5,.200,1,3,.333,0,0,nan,1,5,6,0,2,0,0,3,3,+8,1
Antoine Walker,24:05,2,6,.333,0,1,.000,0,0,nan,4,6,10,0,0,0,1,1,4,+4,1
Alonzo Mourning,13:03,1,4,.250,0,0,nan,0,0,nan,1,0,1,0,0,1,2,4,2,-14,1
240,33,76,.434,8,22,.364,15,24,.625,8,24,32,19,9,1,14,29,89,nan,240,1
