Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Jameer Nelson,38:00,7,12,.583,1,3,.333,2,4,.500,0,5,5,6,1,0,1,2,17,-22,0
Steve Francis,35:00,8,16,.500,1,1,1.000,4,5,.800,0,3,3,3,0,2,6,4,21,-13,0
Hedo Turkoglu,35:00,4,13,.308,1,4,.250,2,3,.667,1,1,2,6,1,0,3,2,11,-14,0
Kelvin Cato,30:00,4,8,.500,0,0,nan,2,2,1.000,3,7,10,0,2,2,2,1,10,-13,0
Dwight Howard,28:00,1,3,.333,0,0,nan,1,2,.500,1,3,4,1,1,1,1,4,3,-12,0
Tony Battie,20:00,2,6,.333,0,0,nan,2,2,1.000,5,3,8,0,0,0,2,2,6,-7,0
Pat Garrity,15:00,1,2,.500,1,2,.500,0,0,nan,0,2,2,0,0,1,0,2,3,-5,0
DeShawn Stevenson,14:00,2,9,.222,0,0,nan,1,2,.500,0,2,2,0,0,0,0,1,5,-9,0
Stacey Augmon,13:00,2,6,.333,0,0,nan,2,3,.667,1,0,1,1,0,1,0,0,6,-2,0
Brandon Hunter,6:00,2,3,.667,0,0,nan,3,4,.750,1,0,1,0,0,1,0,1,7,+1,0
Mario Kasun,6:00,1,3,.333,0,0,nan,1,2,.500,0,2,2,0,0,1,1,1,3,+1,0
Team Totals,240,34,81,.420,4,10,.400,20,29,.690,12,28,40,17,5,9,16,20,92,nan,0
LeBron James,40:00,9,22,.409,2,6,.333,3,4,.750,0,7,7,8,1,1,1,3,23,+18,1
Zydrunas Ilgauskas,33:00,7,11,.636,0,0,nan,4,6,.667,0,5,5,3,1,6,1,2,18,+20,1
Jeff McInnis,31:00,5,9,.556,3,4,.750,0,0,nan,1,4,5,8,1,0,1,0,13,+18,1
Drew Gooden,29:00,10,13,.769,0,0,nan,3,5,.600,2,3,5,5,3,1,1,2,23,+25,1
Ira Newble,25:00,3,7,.429,1,1,1.000,2,2,1.000,1,3,4,0,1,0,1,3,9,+12,1
Eric Snow,22:00,4,4,1.000,0,0,nan,0,0,nan,0,0,0,1,1,2,2,4,8,+5,1
Anderson Varejao,19:00,2,3,.667,0,0,nan,2,4,.500,1,2,3,0,0,0,2,4,6,-6,1
Jiri Welsch,12:00,1,5,.200,0,1,.000,0,0,nan,0,3,3,4,0,0,0,2,2,+4,1
Sasha Pavlovic,10:00,2,7,.286,1,2,.500,0,0,nan,1,2,3,1,0,0,0,2,5,-4,1
Robert Traylor,10:00,1,3,.333,0,0,nan,0,0,nan,1,0,1,2,1,1,1,1,2,-1,1
DeSagana Diop,5:00,1,2,.500,0,0,nan,0,0,nan,1,1,2,1,0,1,1,1,2,0,1
Lucious Harris,4:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+4,1
240,34,81,.420,4,10,.400,20,29,.690,12,28,40,17,5,9,16,20,92,nan,240,1
