Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Nikola Jokic,37:39,9,18,.500,1,2,.500,8,10,.800,6,7,13,4,0,2,5,2,27,-10,0
Jameer Nelson,36:30,5,12,.417,2,5,.400,0,0,nan,1,7,8,8,2,0,0,4,12,-9,0
Wilson Chandler,34:01,6,15,.400,0,6,.000,1,1,1.000,3,3,6,1,0,0,3,3,13,-12,0
Gary Harris,29:16,6,11,.545,3,5,.600,1,2,.500,0,3,3,0,1,1,1,0,16,-12,0
Darrell Arthur,20:14,1,5,.200,1,5,.200,0,0,nan,2,1,3,1,0,1,0,0,3,-14,0
Will Barton,22:33,3,11,.273,2,4,.500,4,4,1.000,1,2,3,4,1,0,1,2,12,+1,0
Jamal Murray,17:20,5,11,.455,3,7,.429,3,3,1.000,0,0,0,1,1,0,0,3,16,-6,0
Juan Hernangomez,16:47,1,6,.167,0,1,.000,2,2,1.000,3,2,5,0,2,0,0,5,4,-2,0
Mike Miller,11:55,0,2,.000,0,2,.000,0,0,nan,0,2,2,4,1,0,2,2,0,-6,0
Johnny O'Bryant,11:08,3,5,.600,0,0,nan,0,0,nan,1,1,2,0,0,0,0,1,6,-8,0
Malik Beasley,2:37,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,0
Jusuf Nurkic,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Emmanuel Mudiay,Did Not Dress,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,39,97,.402,12,37,.324,19,22,.864,17,28,45,23,8,4,12,22,109,nan,0
Tristan Thompson,35:34,5,9,.556,0,0,nan,3,6,.500,4,9,13,1,1,1,0,3,13,+10,1
Kyrie Irving,35:05,10,24,.417,5,11,.455,2,2,1.000,1,3,4,5,1,1,3,4,27,+13,1
Kevin Love,33:48,5,11,.455,3,5,.600,3,4,.750,3,6,9,5,0,0,2,0,16,+10,1
LeBron James,33:09,11,16,.688,1,1,1.000,4,4,1.000,0,5,5,12,2,0,6,1,27,+26,1
DeAndre Liggins,22:03,3,4,.750,1,2,.500,2,2,1.000,0,5,5,5,3,1,0,0,9,+11,1
Kyle Korver,26:58,6,9,.667,2,3,.667,0,0,nan,0,5,5,1,1,0,1,3,14,+2,1
Derrick Williams,20:35,2,3,.667,1,2,.500,2,2,1.000,0,1,1,0,0,0,1,0,7,-1,1
Richard Jefferson,18:25,1,4,.250,0,3,.000,2,2,1.000,0,2,2,1,1,0,1,3,4,-1,1
Channing Frye,11:27,3,4,.750,2,3,.667,0,0,nan,0,1,1,0,0,0,1,2,8,+4,1
James Jones,0:59,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+2,1
Kay Felder,0:59,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+2,1
Jordan McRae,0:59,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+2,1
Iman Shumpert,Did Not Dress,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,39,97,.402,12,37,.324,19,22,.864,17,28,45,23,8,4,12,22,109,nan,240,1
