Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kyle Lowry,39:44,7,13,.538,2,4,.500,4,4,1.000,0,2,2,11,1,0,3,4,20,-13,0
DeMar DeRozan,34:56,7,16,.438,0,1,.000,5,5,1.000,0,7,7,2,1,0,4,4,19,-32,0
Serge Ibaka,32:29,6,14,.429,3,3,1.000,0,0,nan,1,5,6,3,0,0,1,3,15,-14,0
Jonas Valanciunas,20:39,3,7,.429,0,0,nan,0,0,nan,1,5,6,0,0,1,1,2,6,-21,0
DeMarre Carroll,15:17,1,1,1.000,1,1,1.000,0,0,nan,1,3,4,0,0,1,0,1,3,-15,0
P.J. Tucker,25:53,6,11,.545,1,4,.250,0,0,nan,3,8,11,1,0,1,1,2,13,-1,0
Patrick Patterson,22:29,1,7,.143,1,5,.200,2,2,1.000,0,2,2,4,0,1,1,1,5,-14,0
Norman Powell,20:37,3,11,.273,2,7,.286,4,7,.571,0,2,2,0,2,0,1,4,12,+14,0
Cory Joseph,10:03,1,3,.333,0,1,.000,0,0,nan,0,0,0,1,0,0,0,1,2,0,0
Delon Wright,7:59,0,1,.000,0,0,nan,2,2,1.000,0,0,0,0,0,0,0,0,2,+14,0
Fred VanVleet,3:18,3,3,1.000,0,0,nan,0,0,nan,0,0,0,0,1,0,0,0,6,+9,0
Jakob Poeltl,3:18,1,2,.500,0,0,nan,0,0,nan,1,0,1,0,0,1,0,0,2,+9,0
Pascal Siakam,3:18,0,0,nan,0,0,nan,0,0,nan,1,1,2,0,0,0,0,0,0,+9,0
Team Totals,240,39,89,.438,10,26,.385,17,20,.850,8,35,43,22,5,5,12,22,105,nan,0
LeBron James,41:02,13,23,.565,2,5,.400,7,8,.875,2,8,10,4,1,1,3,2,35,+16,1
Tristan Thompson,38:13,3,8,.375,0,0,nan,5,6,.833,4,10,14,2,2,0,0,3,11,+33,1
Kyrie Irving,34:43,7,16,.438,3,8,.375,7,9,.778,0,2,2,10,2,0,3,1,24,+32,1
Kevin Love,32:11,5,13,.385,3,6,.500,5,6,.833,0,9,9,1,2,1,1,2,18,+29,1
J.R. Smith,22:25,2,4,.500,2,4,.500,0,0,nan,0,2,2,1,0,0,0,2,6,+15,1
Iman Shumpert,17:32,2,5,.400,1,2,.500,0,0,nan,0,4,4,3,0,0,1,1,5,-16,1
Deron Williams,17:30,2,5,.400,0,2,.000,0,0,nan,0,4,4,4,1,0,1,2,4,-18,1
Kyle Korver,17:27,2,5,.400,2,4,.500,0,0,nan,1,0,1,1,0,0,1,2,6,+1,1
Channing Frye,12:21,2,5,.400,1,3,.333,0,0,nan,0,0,0,0,0,1,0,1,5,-19,1
Derrick Williams,3:18,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,1,1,0,0,-9,1
Dahntay Jones,2:59,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,1,2,2,-6,1
James Jones,0:19,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-3,1
Richard Jefferson,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,39,89,.438,10,26,.385,17,20,.850,8,35,43,22,5,5,12,22,105,nan,240,1
