Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,41:43,9,17,.529,3,6,.500,6,8,.750,3,7,10,7,2,0,4,2,27,+2,0
J.R. Smith,39:40,4,7,.571,2,5,.400,0,0,nan,0,1,1,3,3,0,0,1,10,+3,0
Kyrie Irving,38:50,8,20,.400,3,8,.375,3,4,.750,0,2,2,9,1,0,3,2,22,-4,0
Kevin Love,37:16,5,19,.263,3,9,.333,2,2,1.000,6,5,11,0,0,2,0,3,15,-6,0
Tristan Thompson,23:02,1,2,.500,0,0,nan,0,0,nan,1,5,6,1,0,0,0,2,2,-19,0
Matthew Dellavedova,27:28,4,11,.364,4,7,.571,0,0,nan,2,0,2,5,1,0,0,4,12,+21,0
Iman Shumpert,23:17,4,11,.364,2,7,.286,0,0,nan,0,2,2,2,3,1,2,4,10,-5,0
Timofey Mozgov,20:40,4,6,.667,0,0,nan,2,2,1.000,5,4,9,0,2,1,0,1,10,+18,0
Richard Jefferson,13:04,1,4,.250,0,2,.000,0,0,nan,0,3,3,1,0,0,0,2,2,+5,0
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Anderson Varejao,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Jared Cunningham,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Sasha Kaun,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,265,40,97,.412,17,44,.386,13,16,.813,17,29,46,28,12,4,9,21,110,nan,0
Deron Williams,43:12,6,13,.462,0,3,.000,4,4,1.000,0,2,2,10,1,1,5,3,16,+4,1
Wesley Matthews,42:04,3,11,.273,3,8,.375,2,2,1.000,1,6,7,2,0,0,0,3,11,+6,1
Chandler Parsons,40:44,10,14,.714,3,6,.500,2,4,.500,1,7,8,1,2,0,3,2,25,+10,1
Dirk Nowitzki,38:12,7,15,.467,3,5,.600,0,0,nan,1,10,11,3,0,0,3,1,17,+7,1
Zaza Pachulia,31:50,4,6,.667,0,0,nan,6,6,1.000,4,8,12,3,0,1,2,1,14,+15,1
Devin Harris,18:37,2,6,.333,1,3,.333,0,0,nan,0,0,0,4,1,0,0,2,5,-19,1
JaVale McGee,18:06,4,4,1.000,0,0,nan,2,4,.500,0,1,1,0,0,3,1,1,10,-15,1
Raymond Felton,16:02,1,4,.250,0,0,nan,0,0,nan,0,1,1,1,0,2,2,1,2,-17,1
J.J. Barea,12:19,2,4,.500,1,3,.333,2,2,1.000,0,2,2,1,0,0,0,1,7,-4,1
Dwight Powell,3:54,0,2,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-2,1
Jeremy Evans,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Justin Anderson,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Charlie Villanueva,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
265,40,97,.412,17,44,.386,13,16,.813,17,29,46,28,12,4,9,21,110,nan,265,1
