Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,41:20,10,19,.526,3,4,.750,6,9,.667,0,4,4,6,2,1,3,2,29,+10,0
Larry Hughes,38:36,6,12,.500,0,2,.000,2,4,.500,1,2,3,4,3,1,2,5,14,-1,0
Drew Gooden,23:56,1,8,.125,0,0,nan,1,2,.500,4,7,11,2,0,0,3,3,3,+6,0
Zydrunas Ilgauskas,20:02,2,5,.400,0,0,nan,0,0,nan,3,4,7,1,0,0,0,1,4,-8,0
Eric Snow,16:24,0,3,.000,0,0,nan,0,2,.000,1,0,1,2,0,0,0,2,0,-2,0
Damon Jones,28:15,9,12,.750,7,10,.700,4,4,1.000,0,1,1,0,1,0,2,1,29,+8,0
Anderson Varejao,24:39,2,4,.500,0,0,nan,2,3,.667,1,3,4,0,0,0,0,2,6,+4,0
Donyell Marshall,23:57,4,8,.500,0,2,.000,2,2,1.000,2,4,6,1,0,1,0,2,10,+6,0
Sasha Pavlovic,22:16,2,8,.250,0,3,.000,3,4,.750,0,2,2,0,0,0,1,0,7,+7,0
David Wesley,0:34,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,0,0
Team Totals,240,36,79,.456,10,21,.476,20,30,.667,12,28,40,16,6,3,11,18,102,nan,0
Quentin Richardson,37:02,5,11,.455,2,5,.400,2,3,.667,1,3,4,0,0,0,2,5,14,-11,1
Stephon Marbury,36:26,0,6,.000,0,1,.000,2,2,1.000,0,3,3,7,3,0,3,4,2,-4,1
Eddy Curry,33:13,5,9,.556,0,0,nan,3,4,.750,3,4,7,1,0,0,2,3,13,+9,1
Channing Frye,28:23,7,18,.389,0,2,.000,3,4,.750,1,8,9,0,0,0,0,3,17,-9,1
Steve Francis,21:24,1,4,.250,0,1,.000,1,1,1.000,2,3,5,3,0,0,1,3,3,+1,1
Jamal Crawford,29:30,8,16,.500,1,5,.200,1,1,1.000,0,2,2,3,1,1,3,2,18,-7,1
Nate Robinson,23:52,9,10,.900,1,2,.500,0,0,nan,0,3,3,3,1,0,3,1,19,+2,1
David Lee,23:36,4,5,.800,0,0,nan,2,3,.667,2,1,3,1,0,0,0,2,10,-3,1
Renaldo Balkman,3:35,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,-2,1
Malik Rose,2:59,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,2,0,-6,1
240,36,79,.456,10,21,.476,20,30,.667,12,28,40,16,6,3,11,18,102,nan,240,1
