Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Thaddeus Young,46:21,9,15,.600,1,3,.333,2,4,.500,1,4,5,0,1,0,2,3,21,-8,0
Andre Iguodala,45:18,6,22,.273,0,4,.000,0,2,.000,1,7,8,7,2,1,3,2,12,-7,0
Lou Williams,40:36,7,17,.412,2,8,.250,6,6,1.000,0,0,0,5,1,0,2,1,22,+3,0
Elton Brand,34:53,7,13,.538,0,0,nan,4,4,1.000,7,7,14,3,1,1,2,5,18,-4,0
Samuel Dalembert,21:51,2,5,.400,0,0,nan,0,0,nan,0,6,6,2,0,0,1,2,4,-11,0
Rodney Carney,26:09,5,10,.500,2,3,.667,0,0,nan,2,4,6,1,1,0,0,2,12,+5,0
Jason Smith,14:56,1,3,.333,0,0,nan,0,0,nan,2,0,2,1,1,2,0,3,2,-2,0
Willie Green,5:51,0,2,.000,0,0,nan,0,0,nan,0,1,1,1,1,0,0,0,0,+2,0
Royal Ivey,4:05,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,0,-8,0
Team Totals,240,37,88,.420,5,19,.263,12,16,.750,13,29,42,20,8,4,10,18,91,nan,0
Mo Williams,41:21,6,15,.400,3,5,.600,3,3,1.000,0,7,7,5,3,0,1,2,18,+22,1
LeBron James,38:32,13,20,.650,2,4,.500,4,6,.667,0,7,7,9,0,0,5,3,32,+11,1
Zydrunas Ilgauskas,34:00,6,10,.600,1,1,1.000,0,0,nan,4,4,8,4,0,2,1,3,13,+7,1
J.J. Hickson,31:30,6,10,.600,0,0,nan,2,4,.500,2,3,5,0,0,2,2,1,14,+7,1
Anthony Parker,28:22,1,5,.200,0,3,.000,2,2,1.000,1,3,4,3,0,0,1,1,4,+8,1
Anderson Varejao,27:04,0,4,.000,0,0,nan,4,4,1.000,1,6,7,2,0,2,0,3,4,-2,1
Jamario Moon,19:21,3,5,.600,1,3,.333,0,0,nan,0,5,5,0,0,0,0,2,7,-3,1
Daniel Gibson,15:40,1,5,.200,1,4,.250,2,2,1.000,0,1,1,0,0,0,0,2,5,-9,1
Delonte West,4:10,0,1,.000,0,0,nan,0,0,nan,0,1,1,1,0,0,1,1,0,-11,1
240,37,88,.420,5,19,.263,12,16,.750,13,29,42,20,8,4,10,18,91,nan,240,1
