Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,43:07,10,22,.455,1,3,.333,8,11,.727,2,10,12,12,1,1,4,0,29,+13,0
Antawn Jamison,36:40,7,14,.500,0,1,.000,1,2,.500,4,6,10,3,0,0,1,3,15,+13,0
Mo Williams,31:15,6,11,.545,5,9,.556,3,4,.750,0,4,4,5,2,0,3,2,20,+8,0
J.J. Hickson,20:34,4,10,.400,0,0,nan,0,0,nan,3,4,7,1,0,1,0,1,8,+6,0
Anthony Parker,18:29,3,7,.429,1,4,.250,0,0,nan,1,0,1,1,0,0,0,4,7,+5,0
Anderson Varejao,27:26,4,5,.800,0,0,nan,1,2,.500,2,4,6,3,4,1,1,1,9,+6,0
Daniel Gibson,21:33,2,3,.667,1,1,1.000,0,0,nan,0,1,1,0,0,0,1,0,5,+3,0
Jawad Williams,20:42,3,6,.500,1,3,.333,3,4,.750,1,1,2,1,0,0,0,2,10,+13,0
Leon Powe,11:12,1,3,.333,0,0,nan,5,8,.625,2,2,4,0,0,0,0,3,7,+1,0
Jamario Moon,9:02,1,2,.500,0,1,.000,1,2,.500,0,1,1,0,0,0,0,1,3,-8,0
Team Totals,240,41,83,.494,9,22,.409,22,33,.667,15,33,48,26,7,3,10,17,113,nan,0
Tayshaun Prince,44:06,5,12,.417,0,3,.000,5,5,1.000,2,5,7,8,1,0,2,3,15,-14,1
Jason Maxiell,38:56,5,11,.455,0,0,nan,0,4,.000,4,11,15,1,1,2,1,3,10,-14,1
Will Bynum,38:11,6,17,.353,0,1,.000,0,0,nan,1,2,3,4,0,0,1,1,12,+5,1
Richard Hamilton,32:45,7,15,.467,4,5,.800,6,7,.857,0,0,0,6,0,0,2,1,24,-9,1
Jonas Jerebko,27:00,4,6,.667,0,0,nan,2,2,1.000,0,5,5,3,3,0,3,3,10,0,1
Charlie Villanueva,21:00,5,8,.625,3,3,1.000,3,3,1.000,2,2,4,0,1,1,2,3,16,-12,1
Ben Gordon,19:12,1,6,.167,0,0,nan,2,2,1.000,1,1,2,2,0,0,1,3,4,-10,1
Austin Daye,9:54,2,2,1.000,2,2,1.000,0,0,nan,0,2,2,0,0,0,0,3,6,-6,1
Kwame Brown,8:56,1,1,1.000,0,0,nan,2,2,1.000,0,2,2,0,0,0,0,4,4,0,1
240,41,83,.494,9,22,.409,22,33,.667,15,33,48,26,7,3,10,17,113,nan,240,1
