Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Dwight Howard,37:04,5,10,.500,0,0,nan,2,10,.200,3,12,15,3,1,1,3,2,12,-11,0
J.J. Redick,34:00,6,10,.600,5,7,.714,0,0,nan,0,0,0,1,0,0,2,1,17,-19,0
Ryan Anderson,30:51,3,8,.375,2,5,.400,1,2,.500,2,4,6,0,1,0,1,2,9,-23,0
Jameer Nelson,30:19,2,11,.182,1,4,.250,2,2,1.000,1,3,4,4,0,0,3,1,7,-18,0
Hedo Turkoglu,24:30,0,4,.000,0,3,.000,1,2,.500,0,0,0,3,0,0,3,2,1,-14,0
Quentin Richardson,23:30,4,9,.444,2,5,.400,0,0,nan,0,9,9,1,0,0,0,0,10,+2,0
Glen Davis,22:26,3,10,.300,0,0,nan,6,6,1.000,2,1,3,1,1,1,0,1,12,-5,0
Chris Duhon,17:41,0,3,.000,0,3,.000,1,2,.500,0,1,1,2,0,1,1,1,1,+6,0
Von Wafer,14:00,4,9,.444,1,2,.500,0,1,.000,1,0,1,0,0,0,1,0,9,+7,0
Earl Clark,3:07,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,+8,0
Justin Harper,2:32,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+7,0
Team Totals,240,27,74,.365,11,29,.379,13,25,.520,9,31,40,15,3,3,14,10,78,nan,0
LeBron James,36:38,9,14,.643,1,2,.500,6,7,.857,1,10,11,8,2,0,2,2,25,+23,1
Mario Chalmers,31:14,2,5,.400,0,3,.000,2,2,1.000,0,4,4,3,1,0,2,2,6,+8,1
Dwyane Wade,30:59,13,23,.565,0,2,.000,1,1,1.000,3,3,6,2,2,3,2,3,27,+23,1
Chris Bosh,30:34,4,10,.400,0,0,nan,0,0,nan,1,8,9,0,1,1,1,4,8,+10,1
Joel Anthony,27:39,0,1,.000,0,0,nan,2,4,.500,2,1,3,0,0,2,1,2,2,+14,1
Udonis Haslem,25:22,5,11,.455,0,0,nan,0,0,nan,1,4,5,2,2,0,0,2,10,+5,1
Norris Cole,19:18,2,4,.500,0,0,nan,0,0,nan,1,1,2,3,0,0,0,1,4,-3,1
Mike Miller,16:11,2,6,.333,1,3,.333,0,0,nan,0,6,6,0,0,0,0,1,5,+5,1
Shane Battier,14:29,1,3,.333,1,2,.500,0,0,nan,0,2,2,2,0,1,2,1,3,-4,1
Dexter Pittman,2:32,0,3,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-7,1
James Jones,2:32,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-7,1
Juwan Howard,2:32,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-7,1
240,27,74,.365,11,29,.379,13,25,.520,9,31,40,15,3,3,14,10,78,nan,240,1
