Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Chris Bosh,34:44,8,14,.571,0,1,.000,1,1,1.000,1,6,7,4,3,1,1,3,17,+31,0
LeBron James,30:55,9,13,.692,3,5,.600,3,4,.750,0,9,9,5,1,1,5,0,24,+25,0
Mario Chalmers,27:15,1,2,.500,0,1,.000,2,2,1.000,0,1,1,5,3,1,3,3,4,+22,0
Dwyane Wade,26:14,7,13,.538,1,3,.333,4,4,1.000,2,3,5,6,0,1,3,1,19,+40,0
Udonis Haslem,16:44,1,3,.333,0,0,nan,3,4,.750,0,7,7,1,1,0,0,0,5,+26,0
Shane Battier,24:34,4,9,.444,3,7,.429,2,2,1.000,0,4,4,2,0,0,0,3,13,-6,0
Norris Cole,23:08,3,6,.500,0,2,.000,0,0,nan,0,2,2,1,0,0,3,3,6,-18,0
Ray Allen,18:29,4,7,.571,1,4,.250,1,1,1.000,1,2,3,0,0,0,2,0,10,-16,0
Mike Miller,18:07,2,4,.500,2,4,.500,0,0,nan,0,2,2,1,0,0,1,0,6,+5,0
Joel Anthony,9:59,1,3,.333,0,0,nan,0,0,nan,3,2,5,0,0,0,0,0,2,-7,0
Dexter Pittman,3:17,1,2,.500,0,0,nan,0,0,nan,1,1,2,0,0,0,0,1,2,-9,0
Rashard Lewis,3:17,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,2,-9,0
James Jones,3:17,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,0,-9,0
Team Totals,240,42,78,.538,10,28,.357,16,18,.889,8,39,47,25,8,4,18,14,110,nan,0
O.J. Mayo,30:05,3,14,.214,0,5,.000,2,2,1.000,0,5,5,2,2,2,1,2,8,-24,1
Shawn Marion,28:59,5,14,.357,0,0,nan,0,0,nan,4,5,9,0,2,0,0,2,10,-23,1
Darren Collison,26:48,4,8,.500,0,1,.000,3,4,.750,0,3,3,5,1,0,2,1,11,-10,1
Chris Kaman,18:57,4,10,.400,0,0,nan,0,0,nan,1,1,2,0,0,0,2,0,8,-27,1
Dahntay Jones,16:07,3,6,.500,1,2,.500,5,5,1.000,0,0,0,0,0,0,1,1,12,-8,1
Dominique Jones,26:20,2,9,.222,0,0,nan,3,4,.750,0,1,1,7,1,0,2,3,7,0,1
Jae Crowder,25:35,5,13,.385,2,8,.250,3,4,.750,2,1,3,3,0,0,0,3,15,-4,1
Vince Carter,24:50,4,9,.444,0,4,.000,2,2,1.000,1,3,4,2,2,1,0,3,10,+2,1
Bernard James,21:41,6,10,.600,0,0,nan,0,0,nan,5,4,9,1,1,3,1,0,12,+6,1
Rodrigue Beaubois,20:38,1,3,.333,0,2,.000,0,0,nan,0,0,0,3,1,0,0,2,2,+13,1
240,42,78,.538,10,28,.357,16,18,.889,8,39,47,25,8,4,18,14,110,nan,240,1
