Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Vince Carter,37:00,11,18,.611,3,5,.600,2,2,1.000,3,3,6,8,2,1,1,1,27,+26,0
Brian Scalabrine,37:00,5,9,.556,2,2,1.000,0,0,nan,2,7,9,1,2,1,0,1,12,+23,0
Nenad Krstic,35:00,8,18,.444,0,0,nan,2,2,1.000,3,2,5,1,0,1,1,3,18,+9,0
Jason Kidd,35:00,5,8,.625,3,6,.500,0,0,nan,1,1,2,12,2,0,2,1,13,+17,0
Jason Collins,25:00,6,9,.667,1,2,.500,0,0,nan,1,2,3,2,0,0,4,4,13,+14,0
Clifford Robinson,24:00,5,9,.556,2,4,.500,0,0,nan,1,1,2,1,0,1,2,2,12,+25,0
Travis Best,23:00,2,3,.667,0,0,nan,0,0,nan,2,4,6,8,0,0,0,0,4,+15,0
Zoran Planinic,13:00,2,3,.667,2,3,.667,0,0,nan,0,2,2,1,1,0,2,3,6,+18,0
Jabari Smith,4:00,2,2,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,4,+4,0
Billy Thomas,4:00,0,1,.000,0,0,nan,0,0,nan,0,2,2,0,1,0,0,0,0,+4,0
Rodney Buford,3:00,1,2,.500,0,1,.000,0,0,nan,0,0,0,0,0,0,0,1,2,0,0
Team Totals,240,47,82,.573,13,23,.565,4,4,1.000,13,24,37,34,8,4,12,16,111,nan,0
LeBron James,40:00,9,19,.474,3,6,.500,3,6,.500,2,7,9,4,2,2,6,2,24,-21,1
Ira Newble,32:00,3,6,.500,0,1,.000,0,0,nan,1,2,3,6,0,1,0,2,6,-20,1
Zydrunas Ilgauskas,22:00,3,7,.429,0,0,nan,2,2,1.000,3,3,6,1,0,1,4,1,8,-12,1
Drew Gooden,19:00,8,11,.727,0,1,.000,0,0,nan,0,0,0,0,2,0,2,3,16,0,1
Eric Snow,18:00,1,4,.250,0,0,nan,0,0,nan,0,2,2,4,0,1,0,0,2,-4,1
Sasha Pavlovic,26:00,1,6,.167,1,3,.333,1,1,1.000,0,0,0,2,0,0,1,1,4,-21,1
Anderson Varejao,23:00,1,5,.200,0,0,nan,5,8,.625,4,2,6,1,0,0,1,1,7,-16,1
Lucious Harris,18:00,1,2,.500,0,1,.000,1,1,1.000,0,0,0,2,0,0,0,2,3,-23,1
Robert Traylor,18:00,1,4,.250,0,0,nan,0,0,nan,1,1,2,1,1,0,1,2,2,-13,1
Jiri Welsch,16:00,2,6,.333,0,1,.000,2,2,1.000,2,1,3,1,0,0,2,0,6,-15,1
DeSagana Diop,8:00,1,3,.333,0,0,nan,0,2,.000,1,0,1,1,0,0,1,0,2,-10,1
240,47,82,.573,13,23,.565,4,4,1.000,13,24,37,34,8,4,12,16,111,nan,240,1
