Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Stephen Curry,43:43,13,22,.591,8,15,.533,2,3,.667,0,2,2,12,2,0,4,4,36,+16,0
Klay Thompson,37:41,6,15,.400,4,9,.444,0,0,nan,0,2,2,4,1,0,4,2,16,+12,0
David Lee,35:45,13,17,.765,0,0,nan,6,7,.857,3,11,14,3,0,0,3,4,32,+17,0
Andre Iguodala,33:51,3,6,.500,2,2,1.000,0,0,nan,0,6,6,6,2,0,3,2,8,+16,0
Andrew Bogut,17:45,3,5,.600,0,0,nan,0,0,nan,0,3,3,1,0,0,0,1,6,+14,0
Harrison Barnes,27:25,4,6,.667,1,2,.500,6,7,.857,0,3,3,0,0,0,0,3,15,-9,0
Draymond Green,25:29,2,5,.400,0,0,nan,0,0,nan,2,5,7,3,4,1,2,4,4,-2,0
Marreese Speights,10:38,1,4,.250,0,0,nan,2,2,1.000,1,1,2,0,0,0,0,3,4,-8,0
Kent Bazemore,4:22,1,1,1.000,0,0,nan,0,0,nan,0,1,1,0,0,0,2,1,2,-5,0
Toney Douglas,3:21,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,0,-6,0
Jermaine O'Neal,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Ognjen Kuzmic,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,46,82,.561,15,29,.517,16,19,.842,6,34,40,29,9,1,18,24,123,nan,0
LeBron James,39:34,10,16,.625,1,4,.250,5,8,.625,0,5,5,5,0,1,8,0,26,-11,1
Dwyane Wade,35:45,9,18,.500,2,2,1.000,2,2,1.000,1,3,4,5,3,0,2,4,22,-11,1
Chris Bosh,33:45,6,16,.375,1,2,.500,6,7,.857,0,4,4,0,1,0,1,1,19,-13,1
Mario Chalmers,31:54,6,10,.600,1,3,.333,4,5,.800,1,6,7,3,3,0,0,3,17,-13,1
Shane Battier,22:32,4,5,.800,3,4,.750,0,0,nan,2,0,2,1,0,0,0,2,11,-11,1
Norris Cole,25:23,2,4,.500,0,2,.000,3,3,1.000,0,2,2,3,2,0,0,1,7,-3,1
Ray Allen,20:29,1,4,.250,0,1,.000,3,3,1.000,0,0,0,2,0,0,0,3,5,+7,1
Chris Andersen,17:29,0,1,.000,0,0,nan,2,2,1.000,0,2,2,1,0,0,0,1,2,+6,1
Michael Beasley,13:09,2,4,.500,0,0,nan,1,1,1.000,1,4,5,0,1,1,4,4,5,+4,1
Rashard Lewis,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Udonis Haslem,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Roger Mason,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Joel Anthony,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,46,82,.561,15,29,.517,16,19,.842,6,34,40,29,9,1,18,24,123,nan,240,1
