Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Anthony Davis,41:00,10,18,.556,0,0,nan,2,2,1.000,7,5,12,1,3,2,5,3,22,-24,0
Al-Farouq Aminu,31:12,3,5,.600,0,0,nan,0,2,.000,0,5,5,2,3,2,1,2,6,-10,0
Jrue Holiday,30:56,2,6,.333,0,1,.000,0,0,nan,0,5,5,7,1,0,4,2,4,-17,0
Eric Gordon,29:34,6,13,.462,2,4,.500,1,1,1.000,0,1,1,3,1,0,0,0,15,-15,0
Alexis Ajinca,14:10,1,2,.500,0,0,nan,2,2,1.000,1,1,2,0,0,0,0,2,4,-5,0
Jason Smith,21:55,4,11,.364,0,0,nan,0,0,nan,0,4,4,1,0,0,1,3,8,-8,0
Tyreke Evans,20:25,4,11,.364,1,2,.500,4,4,1.000,2,1,3,1,0,0,2,4,13,-17,0
Brian Roberts,17:04,3,5,.600,0,1,.000,4,5,.800,0,1,1,1,1,0,0,2,10,-2,0
Greg Stiemsma,14:34,0,0,nan,0,0,nan,0,1,.000,2,3,5,1,0,0,0,2,0,-3,0
Anthony Morrow,12:30,2,5,.400,0,1,.000,0,0,nan,0,1,1,1,0,0,3,2,4,0,0
Darius Miller,3:30,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,2,+3,0
Jeff Withey,3:10,0,0,nan,0,0,nan,0,0,nan,0,2,2,0,0,0,0,0,0,+3,0
Austin Rivers,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,36,77,.468,3,9,.333,13,17,.765,12,29,41,18,9,4,16,22,88,nan,0
LeBron James,35:15,13,22,.591,3,6,.500,3,3,1.000,1,2,3,5,2,0,3,1,32,+19,1
Dwyane Wade,34:20,9,15,.600,0,1,.000,4,5,.800,3,5,8,8,0,0,4,1,22,+22,1
Chris Bosh,34:11,3,7,.429,1,2,.500,5,5,1.000,2,7,9,3,0,0,0,2,12,+29,1
Norris Cole,26:24,3,7,.429,2,5,.400,1,2,.500,0,2,2,2,0,0,1,3,9,+17,1
Rashard Lewis,16:36,1,5,.200,0,3,.000,0,0,nan,0,1,1,0,1,0,0,0,2,+8,1
Ray Allen,29:00,3,7,.429,2,6,.333,3,3,1.000,0,3,3,2,1,0,2,1,11,+9,1
Chris Andersen,23:22,7,7,1.000,0,0,nan,1,3,.333,2,5,7,2,1,1,0,2,15,+15,1
Roger Mason,15:53,0,2,.000,0,2,.000,0,0,nan,0,0,0,2,0,0,0,2,0,-4,1
Michael Beasley,13:09,0,3,.000,0,1,.000,1,2,.500,0,3,3,0,1,1,2,6,1,-10,1
Udonis Haslem,6:25,0,1,.000,0,0,nan,0,0,nan,1,1,2,0,0,0,0,0,0,-6,1
James Jones,3:10,1,2,.500,1,1,1.000,0,0,nan,0,0,0,0,0,0,0,0,3,-3,1
Joel Anthony,2:15,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,-1,1
Mario Chalmers,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,36,77,.468,3,9,.333,13,17,.765,12,29,41,18,9,4,16,22,88,nan,240,1
