Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,33:47,9,16,.563,1,3,.333,8,14,.571,0,1,1,4,2,0,4,3,27,-13,0
Drew Gooden,28:00,2,9,.222,0,0,nan,1,3,.333,3,6,9,3,0,0,0,1,5,-26,0
Daniel Gibson,24:58,3,6,.500,1,1,1.000,0,0,nan,0,2,2,2,0,0,0,4,7,-22,0
Zydrunas Ilgauskas,20:06,1,6,.167,0,0,nan,0,0,nan,1,5,6,2,0,0,1,2,2,-24,0
Larry Hughes,4:18,1,4,.250,1,3,.333,0,0,nan,0,1,1,0,0,0,0,0,3,-6,0
Ira Newble,28:57,7,15,.467,1,3,.333,2,2,1.000,5,3,8,2,0,0,3,1,17,+3,0
Damon Jones,28:56,3,9,.333,3,7,.429,0,0,nan,0,2,2,3,0,0,2,2,9,-12,0
Devin Brown,22:53,3,7,.429,0,2,.000,2,2,1.000,1,0,1,2,2,0,1,3,8,-15,0
Cedric Simmons,17:53,1,2,.500,0,0,nan,0,6,.000,2,3,5,0,0,1,1,3,2,+7,0
Shannon Brown,15:54,4,9,.444,0,0,nan,4,5,.800,0,0,0,0,0,0,2,4,12,-5,0
Dwayne Jones,14:19,2,3,.667,0,0,nan,4,6,.667,5,5,10,0,0,1,0,1,8,+3,0
Team Totals,240,36,86,.419,7,19,.368,21,38,.553,17,28,45,18,4,2,14,24,100,nan,0
Allen Iverson,35:40,14,20,.700,2,4,.500,7,8,.875,0,3,3,8,2,0,4,0,37,+28,1
Carmelo Anthony,32:39,8,17,.471,0,2,.000,6,7,.857,1,8,9,6,2,0,4,3,22,+10,1
Marcus Camby,30:55,3,5,.600,0,0,nan,2,6,.333,1,11,12,1,1,1,2,2,8,+19,1
Yakhouba Diawara,24:10,1,5,.200,1,2,.500,0,0,nan,1,1,2,2,0,0,0,5,3,+13,1
Kenyon Martin,22:34,2,5,.400,0,0,nan,2,2,1.000,0,5,5,0,1,0,0,3,6,+16,1
J.R. Smith,23:57,10,13,.769,7,8,.875,2,6,.333,1,3,4,4,1,0,0,0,29,+11,1
Bobby Jones,22:56,3,6,.500,1,2,.500,1,1,1.000,1,5,6,2,0,0,1,3,8,+12,1
Eduardo Najera,18:11,1,1,1.000,0,0,nan,0,0,nan,1,1,2,0,0,1,1,2,2,+9,1
Linas Kleiza,15:37,2,4,.500,1,2,.500,1,1,1.000,0,1,1,1,0,0,0,3,6,-2,1
Steven Hunter,7:15,0,0,nan,0,0,nan,1,2,.500,1,0,1,0,0,1,0,3,1,-3,1
Von Wafer,6:06,0,4,.000,0,2,.000,0,0,nan,0,1,1,0,0,1,1,0,0,-3,1
240,36,86,.419,7,19,.368,21,38,.553,17,28,45,18,4,2,14,24,100,nan,240,1
