Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Mikki Moore,35:30,5,7,.714,0,0,nan,1,1,1.000,3,2,5,0,2,0,3,3,11,-11,0
Vince Carter,34:45,10,18,.556,2,4,.500,4,5,.800,0,3,3,4,0,0,4,3,26,-19,0
Jason Kidd,31:05,2,9,.222,2,4,.500,2,2,1.000,1,10,11,8,1,0,4,0,8,-14,0
Richard Jefferson,27:37,2,13,.154,0,1,.000,1,1,1.000,0,2,2,1,2,0,1,2,5,-11,0
Jason Collins,17:23,0,1,.000,0,0,nan,0,2,.000,0,1,1,0,0,0,0,2,0,-11,0
Bostjan Nachbar,29:51,3,8,.375,2,5,.400,1,2,.500,1,1,2,0,2,0,3,3,9,-2,0
Josh Boone,22:59,4,5,.800,0,0,nan,2,2,1.000,0,0,0,0,1,0,0,2,10,-8,0
Marcus Williams,16:55,0,2,.000,0,1,.000,0,0,nan,0,2,2,5,0,0,3,1,0,-4,0
Antoine Wright,14:25,1,2,.500,0,0,nan,1,2,.500,0,2,2,1,0,2,2,3,3,-4,0
Hassan Adams,6:24,1,1,1.000,0,0,nan,2,2,1.000,0,1,1,0,1,0,0,0,4,-2,0
Clifford Robinson,3:06,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,1,0,-4,0
Team Totals,240,28,67,.418,6,16,.375,14,19,.737,5,24,29,19,9,2,20,20,76,nan,0
Larry Hughes,41:37,7,15,.467,2,4,.500,3,7,.429,0,2,2,6,1,0,0,2,19,+18,1
LeBron James,35:15,15,27,.556,0,1,.000,5,9,.556,3,5,8,4,2,1,2,1,35,+21,1
Zydrunas Ilgauskas,28:21,4,7,.571,0,0,nan,0,0,nan,2,7,9,3,1,0,3,3,8,+12,1
Drew Gooden,28:01,4,4,1.000,0,0,nan,0,0,nan,0,9,9,1,1,0,2,1,8,+14,1
Sasha Pavlovic,24:33,4,4,1.000,2,2,1.000,3,3,1.000,0,2,2,2,1,0,3,5,13,+15,1
Anderson Varejao,26:27,0,0,nan,0,0,nan,1,2,.500,1,5,6,1,2,0,3,3,1,+7,1
Daniel Gibson,17:41,0,3,.000,0,1,.000,2,2,1.000,1,0,1,0,2,0,1,0,2,-1,1
Ira Newble,13:08,1,6,.167,0,2,.000,0,0,nan,2,1,3,0,1,0,1,3,2,-4,1
Donyell Marshall,13:00,3,4,.750,0,1,.000,0,0,nan,0,2,2,0,0,0,0,1,6,+3,1
Eric Snow,7:43,0,2,.000,0,0,nan,0,0,nan,0,0,0,2,1,0,1,1,0,+5,1
Damon Jones,4:14,0,1,.000,0,1,.000,0,0,nan,0,0,0,1,0,0,0,0,0,0,1
240,28,67,.418,6,16,.375,14,19,.737,5,24,29,19,9,2,20,20,76,nan,240,1
