Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
David West,38:00,10,21,.476,0,0,nan,5,6,.833,3,7,10,6,2,1,2,2,25,-12,0
Chris Paul,32:25,3,6,.500,0,0,nan,1,2,.500,1,4,5,5,2,0,3,4,7,-12,0
Desmond Mason,31:51,8,15,.533,0,0,nan,0,2,.000,3,2,5,1,0,0,2,1,16,-18,0
Tyson Chandler,30:01,7,10,.700,0,0,nan,0,0,nan,3,7,10,0,0,3,2,4,14,-9,0
Devin Brown,19:02,0,2,.000,0,1,.000,0,0,nan,0,2,2,1,0,0,3,3,0,-15,0
Bobby Jackson,28:39,4,11,.364,0,3,.000,1,2,.500,1,4,5,4,1,1,3,0,9,+10,0
Jannero Pargo,22:36,2,7,.286,0,1,.000,3,3,1.000,0,2,2,2,1,0,0,2,7,+5,0
Linton Johnson,19:02,4,7,.571,1,3,.333,0,0,nan,0,4,4,0,0,1,1,1,9,-2,0
Hilton Armstrong,11:42,1,1,1.000,0,0,nan,0,0,nan,1,0,1,1,0,0,0,1,2,+8,0
Rasual Butler,6:43,0,2,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,1,0,+5,0
Team Totals,240,39,82,.476,1,9,.111,10,15,.667,12,32,44,20,6,6,16,19,89,nan,0
Larry Hughes,42:57,5,16,.313,1,3,.333,0,1,.000,0,8,8,5,2,2,4,0,11,+5,1
LeBron James,42:50,14,22,.636,3,4,.750,4,7,.571,1,4,5,8,2,1,4,1,35,+16,1
Zydrunas Ilgauskas,30:32,5,10,.500,0,0,nan,1,1,1.000,2,7,9,1,0,1,0,3,11,+7,1
Daniel Gibson,26:02,4,8,.500,3,4,.750,1,1,1.000,0,2,2,2,1,0,2,4,12,+10,1
Drew Gooden,24:12,4,9,.444,0,0,nan,0,0,nan,2,5,7,0,0,0,0,2,8,+6,1
Anderson Varejao,28:28,3,6,.500,0,0,nan,3,3,1.000,1,1,2,3,2,0,2,3,9,0,1
Sasha Pavlovic,18:34,3,6,.500,0,2,.000,0,0,nan,0,2,2,2,0,0,3,1,6,-4,1
Eric Snow,13:37,0,0,nan,0,0,nan,0,0,nan,0,0,0,2,0,0,0,1,0,-3,1
Donyell Marshall,12:48,2,5,.400,1,3,.333,0,0,nan,0,0,0,0,0,0,1,2,5,+3,1
240,39,82,.476,1,9,.111,10,15,.667,12,32,44,20,6,6,16,19,89,nan,240,1
