Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Dwyane Wade,35:40,6,17,.353,0,3,.000,3,5,.600,3,5,8,3,1,3,2,4,15,-18,0
LeBron James,34:37,11,20,.550,0,0,nan,1,2,.500,2,2,4,0,0,1,2,1,23,-30,0
Chris Bosh,30:44,2,11,.182,0,0,nan,0,2,.000,2,9,11,4,0,1,3,1,4,-13,0
Mario Chalmers,22:35,1,5,.200,0,3,.000,0,0,nan,0,1,1,2,0,0,2,1,2,-23,0
Joel Anthony,15:35,0,2,.000,0,0,nan,0,0,nan,1,3,4,0,0,1,0,1,0,-20,0
Norris Cole,25:25,2,11,.182,1,2,.500,2,3,.667,2,1,3,3,0,0,0,0,7,+4,0
Udonis Haslem,24:25,4,7,.571,0,0,nan,0,0,nan,3,5,8,1,0,0,2,1,8,-6,0
Shane Battier,21:48,4,8,.500,2,6,.333,1,2,.500,2,2,4,1,0,0,0,2,11,+3,0
James Jones,7:29,0,2,.000,0,2,.000,0,0,nan,0,1,1,1,1,0,0,1,0,+1,0
Ronny Turiaf,6:35,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,3,0,-5,0
Dexter Pittman,5:10,1,4,.250,0,0,nan,0,1,.000,0,1,1,0,1,0,0,0,2,+4,0
Terrel Harris,5:10,0,0,nan,0,0,nan,0,2,.000,0,1,1,0,1,0,0,0,0,+4,0
Juwan Howard,4:47,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,+4,0
Team Totals,240,31,89,.348,3,16,.188,7,17,.412,15,32,47,15,4,6,11,15,72,nan,0
Rajon Rondo,36:55,7,13,.538,1,2,.500,1,3,.333,2,9,11,14,0,0,2,2,16,+28,1
Avery Bradley,36:15,5,10,.500,1,3,.333,2,2,1.000,0,1,1,0,2,1,2,2,13,+13,1
Brandon Bass,35:14,3,5,.600,0,0,nan,10,10,1.000,3,7,10,1,1,0,2,1,16,+24,1
Paul Pierce,34:27,8,17,.471,2,4,.500,5,5,1.000,0,7,7,3,2,0,3,2,23,+28,1
Kevin Garnett,29:50,5,12,.417,0,0,nan,0,0,nan,0,8,8,1,0,1,0,1,10,+10,1
Greg Stiemsma,24:24,2,5,.400,0,0,nan,2,2,1.000,0,4,4,0,2,1,1,6,6,+6,1
Keyon Dooling,20:10,2,4,.500,1,3,.333,0,0,nan,0,1,1,1,0,0,2,1,5,-3,1
Sasha Pavlovic,14:04,1,2,.500,0,1,.000,0,0,nan,0,5,5,1,0,0,0,1,2,-9,1
JaJuan Johnson,3:51,0,1,.000,0,0,nan,0,0,nan,0,2,2,0,0,0,2,1,0,-2,1
Ryan Hollins,2:41,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
E'Twaun Moore,2:09,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,1,1,0,0,1
240,31,89,.348,3,16,.188,7,17,.412,15,32,47,15,4,6,11,15,72,nan,240,1
