Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,34:00,4,13,.308,0,0,nan,6,7,.857,1,2,3,4,1,0,2,2,14,+16,0
Carlos Boozer,34:00,5,11,.455,0,0,nan,1,2,.500,3,10,13,1,1,0,3,2,11,+16,0
Zydrunas Ilgauskas,29:00,13,18,.722,0,0,nan,4,4,1.000,0,6,6,4,1,2,2,4,30,+15,0
Jeff McInnis,27:00,4,8,.500,1,2,.500,2,2,1.000,2,0,2,7,0,0,0,3,11,+18,0
Eric Williams,23:00,1,2,.500,1,1,1.000,1,2,.500,2,4,6,1,2,0,0,2,4,-1,0
Tony Battie,27:00,3,10,.300,0,1,.000,2,2,1.000,2,5,7,1,0,0,1,0,8,+7,0
Lee Nailon,22:00,6,8,.750,0,0,nan,3,3,1.000,1,3,4,0,0,0,0,1,15,+14,0
Kevin Ollie,21:00,2,5,.400,0,0,nan,0,0,nan,0,3,3,2,0,0,1,2,4,-4,0
Dajuan Wagner,17:00,4,6,.667,1,2,.500,0,0,nan,0,4,4,6,0,0,1,1,9,-1,0
DeSagana Diop,3:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-5,0
Jason Kapono,3:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-5,0
Team Totals,240,42,81,.519,3,6,.500,19,22,.864,11,37,48,26,5,2,10,18,106,nan,0
Chris Bosh,36:00,5,15,.333,0,0,nan,0,0,nan,2,6,8,1,0,0,0,0,10,-8,1
Donyell Marshall,34:00,8,15,.533,1,4,.250,1,1,1.000,3,9,12,2,0,2,1,0,18,-18,1
Vince Carter,33:00,6,16,.375,2,5,.400,5,6,.833,1,1,2,3,0,0,1,1,19,-13,1
Michael Curry,21:00,2,3,.667,0,0,nan,2,2,1.000,0,1,1,0,1,1,0,3,6,-4,1
Milt Palacio,8:00,0,1,.000,0,0,nan,0,0,nan,0,0,0,1,0,0,0,2,0,-12,1
Rod Strickland,29:00,3,10,.300,0,0,nan,2,2,1.000,0,3,3,6,0,2,2,0,8,-7,1
Morris Peterson,24:00,1,5,.200,0,2,.000,0,0,nan,0,3,3,0,1,0,0,5,2,-15,1
Jerome Moiso,15:00,4,4,1.000,0,0,nan,0,0,nan,3,1,4,1,1,1,1,2,8,0,1
Dion Glover,14:00,3,7,.429,0,1,.000,1,2,.500,0,1,1,1,1,0,0,0,7,+2,1
Roger Mason,12:00,1,4,.250,0,1,.000,4,5,.800,0,2,2,1,0,0,0,0,6,+2,1
Robert Archibald,11:00,2,3,.667,0,0,nan,2,2,1.000,1,0,1,4,1,0,0,2,6,-2,1
Lamond Murray,3:00,1,2,.500,0,0,nan,0,0,nan,1,0,1,0,0,0,0,0,2,+5,1
240,42,81,.519,3,6,.500,19,22,.864,11,37,48,26,5,2,10,18,106,nan,240,1
