Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,41:41,10,22,.455,4,7,.571,4,6,.667,3,9,12,8,1,1,6,1,28,-1,0
Kevin Love,37:29,7,13,.538,3,5,.600,2,2,1.000,3,3,6,1,1,0,4,4,19,-2,0
J.R. Smith,34:21,3,11,.273,2,8,.250,0,0,nan,0,5,5,0,4,0,0,5,8,+7,0
George Hill,23:23,4,6,.667,0,2,.000,5,6,.833,0,1,1,1,0,0,2,2,13,-3,0
Kyle Korver,19:59,0,3,.000,0,3,.000,0,0,nan,1,2,3,1,2,0,1,3,0,-6,0
Rodney Hood,28:20,4,8,.500,0,3,.000,0,0,nan,0,0,0,3,2,0,1,1,8,-3,0
Jordan Clarkson,20:26,1,4,.250,0,1,.000,0,0,nan,0,4,4,0,0,1,1,1,2,+4,0
Larry Nance,17:59,3,4,.750,0,0,nan,0,0,nan,2,3,5,1,0,0,1,3,6,-2,0
Jeff Green,16:18,2,6,.333,1,3,.333,1,2,.500,0,0,0,2,1,1,0,3,6,-4,0
Cedi Osman,0:04,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
Tristan Thompson,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Ante Zizic,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Jose Calderon,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,34,77,.442,10,32,.313,12,16,.750,9,27,36,17,11,3,16,23,90,nan,0
Victor Oladipo,38:58,5,15,.333,1,8,.125,7,8,.875,0,6,6,7,3,0,5,0,18,-1,1
Bojan Bogdanovic,35:48,11,15,.733,7,9,.778,1,3,.333,0,4,4,0,0,0,2,5,30,+18,1
Thaddeus Young,33:23,6,10,.600,0,0,nan,0,0,nan,5,2,7,1,3,2,1,4,12,+1,1
Myles Turner,30:22,4,11,.364,0,4,.000,0,0,nan,2,8,10,0,1,0,3,3,8,+11,1
Darren Collison,29:40,1,7,.143,0,2,.000,1,2,.500,0,2,2,3,1,0,2,2,3,-1,1
Domantas Sabonis,24:14,3,5,.600,0,1,.000,1,1,1.000,0,1,1,1,0,1,2,3,7,-4,1
Lance Stephenson,23:05,3,8,.375,0,1,.000,2,2,1.000,0,5,5,1,0,0,1,4,8,-11,1
Cory Joseph,19:09,1,2,.500,0,1,.000,4,4,1.000,0,0,0,4,0,0,1,1,6,-2,1
Trevor Booker,5:21,0,0,nan,0,0,nan,0,0,nan,0,2,2,0,0,0,0,0,0,-1,1
Alex Poythress,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Al Jefferson,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Glenn Robinson,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
T.J. Leaf,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,34,77,.442,10,32,.313,12,16,.750,9,27,36,17,11,3,16,23,90,nan,240,1
