Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Dwyane Wade,36:45,8,15,.533,0,0,nan,1,2,.500,2,6,8,5,2,2,5,0,17,+23,0
LeBron James,34:29,11,15,.733,1,4,.250,3,3,1.000,1,11,12,7,2,0,4,2,26,+6,0
Chris Bosh,32:06,5,9,.556,0,1,.000,2,4,.500,2,2,4,0,3,0,3,2,12,+12,0
Mario Chalmers,27:28,4,10,.400,0,2,.000,0,0,nan,0,3,3,5,1,0,2,2,8,+6,0
Udonis Haslem,16:22,0,2,.000,0,0,nan,0,0,nan,1,2,3,0,0,0,0,3,0,-3,0
Ray Allen,29:12,4,11,.364,1,3,.333,2,3,.667,0,0,0,2,2,1,2,2,11,+14,0
Shane Battier,23:11,1,3,.333,1,3,.333,0,0,nan,1,0,1,0,1,1,0,1,3,+17,0
Norris Cole,20:09,4,6,.667,0,0,nan,0,0,nan,0,2,2,1,2,0,0,1,8,+13,0
Chris Andersen,13:42,0,2,.000,0,0,nan,1,2,.500,1,1,2,0,1,2,1,2,1,+7,0
Joel Anthony,2:12,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,0,0
Rashard Lewis,2:12,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
James Jones,2:12,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
Team Totals,240,37,73,.507,3,13,.231,9,14,.643,8,28,36,20,14,6,17,15,86,nan,0
Joakim Noah,38:06,5,11,.455,0,0,nan,1,2,.500,4,4,8,8,3,2,4,2,11,-8,1
Carlos Boozer,32:55,5,9,.556,0,0,nan,2,2,1.000,4,7,11,3,1,0,3,2,12,-14,1
Luol Deng,32:04,3,12,.250,0,0,nan,0,0,nan,3,3,6,2,2,0,2,1,6,-8,1
Nate Robinson,28:33,5,12,.417,2,4,.500,2,2,1.000,0,1,1,3,2,0,3,5,14,-7,1
Richard Hamilton,22:38,3,8,.375,0,3,.000,1,1,1.000,0,1,1,3,0,0,3,2,7,-5,1
Jimmy Butler,21:23,0,3,.000,0,0,nan,0,0,nan,2,1,3,0,0,1,1,0,0,-15,1
Taj Gibson,20:35,3,8,.375,0,0,nan,0,0,nan,0,3,3,1,0,0,3,1,6,-16,1
Marquis Teague,19:27,3,5,.600,0,0,nan,0,0,nan,0,5,5,0,1,1,4,2,6,-12,1
Marco Belinelli,15:33,0,4,.000,0,3,.000,3,4,.750,0,0,0,0,0,0,3,0,3,-11,1
Daequan Cook,4:22,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+1,1
Nazr Mohammed,2:12,1,2,.500,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,2,0,1
Vladimir Radmanovic,2:12,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,1,0,0,0,0,0,1
240,37,73,.507,3,13,.231,9,14,.643,8,28,36,20,14,6,17,15,86,nan,240,1
