Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Eddy Curry,37:12,9,16,.563,0,0,nan,9,16,.563,4,5,9,2,1,0,6,3,27,-19,0
Jared Jeffries,30:22,2,3,.667,0,1,.000,0,1,.000,1,4,5,1,1,0,2,1,4,-24,0
Stephon Marbury,29:06,2,7,.286,0,3,.000,0,0,nan,0,1,1,4,0,0,3,0,4,-13,0
Channing Frye,28:44,1,8,.125,0,0,nan,1,2,.500,0,7,7,2,1,0,2,2,3,-11,0
Steve Francis,20:42,3,5,.600,1,2,.500,2,3,.667,0,1,1,0,0,0,1,0,9,-8,0
Renaldo Balkman,29:39,6,8,.750,0,0,nan,0,2,.000,1,3,4,0,2,1,2,4,12,-6,0
Nate Robinson,26:04,2,10,.200,1,7,.143,0,0,nan,1,3,4,0,1,0,2,3,5,-12,0
Mardy Collins,25:08,2,8,.250,0,1,.000,0,0,nan,1,3,4,3,1,0,0,1,4,-13,0
Malik Rose,10:49,0,1,.000,0,0,nan,0,0,nan,1,2,3,1,2,0,1,6,0,-3,0
Jerome James,2:14,0,0,nan,0,0,nan,0,0,nan,1,0,1,0,0,0,1,1,0,-1,0
Team Totals,240,27,66,.409,2,14,.143,12,24,.500,10,29,39,13,9,1,20,21,68,nan,0
Larry Hughes,38:50,6,14,.429,4,6,.667,0,2,.000,1,4,5,2,0,0,4,3,16,+22,1
LeBron James,38:16,8,16,.500,0,1,.000,5,6,.833,1,2,3,10,2,0,1,1,21,+19,1
Zydrunas Ilgauskas,28:46,7,13,.538,0,0,nan,2,2,1.000,1,3,4,0,1,1,2,3,16,+16,1
Sasha Pavlovic,26:32,3,7,.429,2,4,.500,0,0,nan,0,5,5,2,1,0,3,2,8,+8,1
Drew Gooden,26:22,3,10,.300,0,0,nan,2,2,1.000,4,2,6,2,1,0,1,1,8,+4,1
Eric Snow,19:19,0,0,nan,0,0,nan,1,2,.500,0,1,1,1,1,0,2,2,1,+10,1
Anderson Varejao,18:42,1,2,.500,0,0,nan,3,6,.500,1,6,7,1,3,0,0,4,5,+9,1
Donyell Marshall,17:38,4,5,.800,2,3,.667,0,0,nan,0,4,4,3,0,0,0,3,10,+14,1
Ira Newble,11:26,2,3,.667,1,2,.500,0,1,.000,2,1,3,0,1,0,0,2,5,+6,1
Daniel Gibson,5:47,0,2,.000,0,1,.000,0,0,nan,0,1,1,1,0,0,2,1,0,+1,1
Scot Pollard,4:32,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,1,0,0,0,0,+1,1
David Wesley,3:50,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,0,1
240,27,66,.409,2,14,.143,12,24,.500,10,29,39,13,9,1,20,21,68,nan,240,1
