Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Tayshaun Prince,32:00,4,6,.667,0,1,.000,5,5,1.000,0,0,0,1,2,0,1,3,13,+6,0
Ben Wallace,30:00,1,7,.143,0,0,nan,0,0,nan,3,7,10,1,0,3,1,3,2,+12,0
Richard Hamilton,29:00,5,14,.357,0,1,.000,4,4,1.000,0,3,3,3,2,0,0,3,14,+19,0
Chauncey Billups,25:00,5,9,.556,2,3,.667,6,7,.857,0,2,2,6,1,0,0,1,18,+17,0
Rasheed Wallace,15:00,4,8,.500,0,1,.000,2,2,1.000,0,1,1,0,2,1,0,4,10,-4,0
Lindsey Hunter,23:00,1,5,.200,1,4,.250,0,0,nan,1,4,5,4,0,0,1,1,3,+3,0
Mehmet Okur,22:00,6,8,.750,1,1,1.000,0,0,nan,4,3,7,2,1,0,1,4,13,+14,0
Mike James,19:00,3,7,.429,0,3,.000,0,0,nan,0,2,2,5,0,0,1,1,6,+1,0
Elden Campbell,19:00,2,5,.400,0,0,nan,1,2,.500,0,5,5,0,0,0,0,2,5,+22,0
Corliss Williamson,16:00,5,6,.833,0,0,nan,2,2,1.000,0,0,0,2,1,0,0,1,12,+14,0
Darko Milicic,7:00,0,3,.000,0,0,nan,0,0,nan,0,2,2,1,0,1,0,1,0,-3,0
Darvin Ham,3:00,0,1,.000,0,1,.000,0,0,nan,0,1,1,0,0,0,0,0,0,-1,0
Team Totals,240,36,79,.456,4,15,.267,20,22,.909,8,30,38,25,9,5,5,24,96,nan,0
Carlos Boozer,37:00,10,12,.833,0,0,nan,1,2,.500,3,14,17,1,0,0,1,4,21,-7,1
LeBron James,36:00,5,17,.294,1,4,.250,4,5,.800,2,5,7,3,0,2,4,4,15,-21,1
Zydrunas Ilgauskas,34:00,2,9,.222,0,0,nan,3,4,.750,2,4,6,2,1,4,1,2,7,-17,1
Eric Williams,31:00,4,11,.364,1,4,.250,4,4,1.000,3,3,6,2,1,0,4,1,13,-4,1
Kevin Ollie,28:00,1,4,.250,0,0,nan,1,2,.500,1,0,1,8,1,0,1,1,3,-4,1
Dajuan Wagner,23:00,1,11,.091,1,4,.250,0,0,nan,0,2,2,3,0,0,0,1,3,-17,1
DeSagana Diop,16:00,2,3,.667,0,0,nan,1,1,1.000,1,1,2,0,0,1,0,2,5,-3,1
Lee Nailon,14:00,2,3,.667,0,0,nan,0,0,nan,0,2,2,1,0,0,0,3,4,-6,1
Tony Battie,11:00,0,2,.000,0,0,nan,1,2,.500,0,1,1,0,0,0,1,1,1,-20,1
Kedrick Brown,7:00,2,4,.500,0,1,.000,0,0,nan,0,1,1,2,0,0,0,0,4,+3,1
Ira Newble,3:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,1,0,0,1,1,0,-4,1
240,36,79,.456,4,15,.267,20,22,.909,8,30,38,25,9,5,5,24,96,nan,240,1
