Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Andre Iguodala,43:16,5,7,.714,1,1,1.000,6,6,1.000,0,8,8,3,5,0,2,1,17,-1,0
Allen Iverson,42:45,10,28,.357,1,3,.333,10,12,.833,1,3,4,2,3,0,6,0,31,-10,0
Samuel Dalembert,35:51,1,3,.333,0,0,nan,4,6,.667,2,6,8,0,1,1,3,3,6,-2,0
Shavlik Randolph,22:45,5,8,.625,0,0,nan,2,2,1.000,2,4,6,0,0,1,1,3,12,+5,0
Kevin Ollie,15:37,0,2,.000,0,0,nan,0,0,nan,0,2,2,3,1,0,1,1,0,+11,0
Willie Green,29:58,5,12,.417,1,3,.333,2,2,1.000,0,3,3,1,2,0,0,1,13,-24,0
Kyle Korver,27:11,2,9,.222,2,5,.400,0,0,nan,1,1,2,1,0,0,2,4,6,-26,0
Alan Henderson,14:34,1,5,.200,0,0,nan,3,4,.750,2,0,2,0,0,1,0,3,5,-3,0
Rodney Carney,6:45,2,3,.667,0,0,nan,1,2,.500,0,1,1,0,0,0,0,2,5,-9,0
Ivan McFarlin,0:26,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,0
Lou Williams,0:26,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,0
Bobby Jones,0:26,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,0
Team Totals,240,31,77,.403,5,12,.417,28,34,.824,8,28,36,10,12,3,15,18,95,nan,0
LeBron James,40:50,10,20,.500,1,4,.250,4,7,.571,0,4,4,11,0,1,7,4,25,+2,1
Zydrunas Ilgauskas,35:43,8,17,.471,0,0,nan,2,2,1.000,12,3,15,2,0,5,1,5,18,+12,1
Eric Snow,32:30,4,7,.571,0,0,nan,3,4,.750,0,3,3,8,3,0,5,3,11,+1,1
Drew Gooden,27:16,6,11,.545,1,1,1.000,0,0,nan,2,6,8,0,1,0,0,3,13,+2,1
Shannon Brown,14:34,1,6,.167,0,2,.000,1,4,.250,0,1,1,0,0,0,2,1,3,-11,1
Damon Jones,33:52,4,8,.500,3,5,.600,1,1,1.000,0,3,3,4,0,0,1,1,12,+26,1
Sasha Pavlovic,22:45,3,6,.500,1,1,1.000,1,1,1.000,1,5,6,3,2,0,3,3,8,+23,1
Anderson Varejao,22:24,5,9,.556,0,0,nan,1,1,1.000,4,4,8,0,1,0,0,3,11,+3,1
Donyell Marshall,10:06,2,5,.400,2,3,.667,1,2,.500,0,1,1,0,1,0,1,2,7,+7,1
240,31,77,.403,5,12,.417,28,34,.824,8,28,36,10,12,3,15,18,95,nan,240,1
