Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Joe Johnson,39:36,10,18,.556,4,9,.444,2,2,1.000,1,3,4,5,2,1,5,2,26,+3,0
Sergey Karasev,36:47,5,10,.500,2,4,.500,0,0,nan,0,4,4,2,2,0,2,3,12,+1,0
Kevin Garnett,30:03,5,12,.417,0,1,.000,0,0,nan,0,7,7,4,0,0,1,3,10,+10,0
Mason Plumlee,29:11,5,9,.556,0,0,nan,4,5,.800,3,6,9,2,0,3,0,5,14,+16,0
Deron Williams,10:10,0,2,.000,0,0,nan,1,2,.500,0,0,0,5,0,0,0,1,1,+5,0
Jarrett Jack,32:56,6,11,.545,1,2,.500,0,0,nan,0,4,4,3,1,1,3,3,13,-7,0
Alan Anderson,17:23,2,3,.667,1,2,.500,0,0,nan,0,3,3,1,2,0,3,0,5,-7,0
Mirza Teletovic,17:23,0,2,.000,0,2,.000,0,0,nan,0,3,3,1,1,0,0,2,0,-16,0
Jerome Jordan,9:45,2,3,.667,0,0,nan,0,1,.000,0,1,1,0,0,2,0,2,4,-12,0
Brandon Davies,9:35,2,5,.400,1,2,.500,1,2,.500,0,1,1,0,0,1,2,1,6,-4,0
Darius Morris,4:54,0,2,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,2,0,-3,0
Bojan Bogdanovic,2:16,0,1,.000,0,1,.000,0,0,nan,0,1,1,0,0,0,0,2,0,-6,0
Cory Jefferson,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,37,78,.474,9,24,.375,8,12,.667,4,33,37,23,8,8,16,26,91,nan,0
LeBron James,39:56,7,18,.389,2,4,.500,6,8,.750,1,3,4,9,2,0,4,4,22,-5,1
Kyrie Irving,39:46,6,18,.333,0,3,.000,4,4,1.000,0,4,4,4,1,0,3,3,16,-3,1
Kevin Love,39:34,1,10,.100,0,4,.000,4,4,1.000,5,9,14,2,1,3,2,2,6,-5,1
Mike Miller,33:33,7,8,.875,7,8,.875,0,0,nan,0,2,2,0,0,0,2,2,21,-1,1
Anderson Varejao,16:33,1,4,.250,0,0,nan,5,6,.833,1,4,5,1,0,1,1,1,7,-6,1
Tristan Thompson,27:16,3,5,.600,0,0,nan,3,4,.750,4,6,10,0,0,0,1,1,9,+5,1
Shawn Marion,17:27,4,6,.667,0,0,nan,0,0,nan,0,2,2,2,1,0,1,1,8,+15,1
Matthew Dellavedova,13:07,1,1,1.000,0,0,nan,0,0,nan,0,1,1,3,1,0,1,1,2,+9,1
Dion Waiters,6:38,1,4,.250,0,2,.000,2,3,.667,0,1,1,1,1,0,1,1,4,+4,1
James Jones,6:10,0,3,.000,0,3,.000,0,0,nan,0,1,1,0,0,0,0,0,0,+7,1
A.J. Price,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Brendan Haywood,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Joe Harris,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,37,78,.474,9,24,.375,8,12,.667,4,33,37,23,8,8,16,26,91,nan,240,1
