Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,40:30,19,28,.679,1,3,.333,4,8,.500,1,7,8,14,1,0,1,1,43,+20,0
George Hill,35:20,5,8,.625,0,2,.000,3,3,1.000,1,2,3,2,0,0,0,1,13,+20,0
Kevin Love,35:14,11,21,.524,2,6,.333,7,7,1.000,1,10,11,2,1,1,1,4,31,+21,0
J.R. Smith,35:05,5,8,.625,2,3,.667,3,3,1.000,1,0,1,1,1,0,0,1,15,+19,0
Kyle Korver,27:47,2,3,.667,1,2,.500,0,0,nan,0,2,2,2,2,0,0,3,5,+3,0
Jeff Green,20:11,5,8,.625,4,6,.667,0,2,.000,0,1,1,1,0,2,0,2,14,+3,0
Tristan Thompson,15:10,1,1,1.000,0,0,nan,0,0,nan,0,2,2,0,0,0,0,0,2,+7,0
Jordan Clarkson,13:40,2,5,.400,1,4,.250,0,0,nan,0,1,1,0,0,0,0,1,5,-3,0
Rodney Hood,11:55,0,2,.000,0,0,nan,0,0,nan,1,3,4,3,0,0,1,1,0,0,0
Larry Nance,2:34,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,0,0
Cedi Osman,2:34,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
Jose Calderon,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Ante Zizic,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,50,84,.595,11,26,.423,17,23,.739,5,29,34,25,5,3,3,14,128,nan,0
DeMar DeRozan,35:06,11,23,.478,0,5,.000,2,2,1.000,0,0,0,3,0,0,1,5,24,-22,1
Kyle Lowry,33:47,7,10,.700,3,6,.500,4,5,.800,0,4,4,8,0,0,4,5,21,-18,1
Jonas Valanciunas,26:51,8,11,.727,0,1,.000,0,0,nan,2,10,12,2,0,1,1,2,16,-11,1
OG Anunoby,23:09,2,5,.400,1,3,.333,0,0,nan,0,0,0,1,1,0,1,3,5,-10,1
Serge Ibaka,12:12,0,5,.000,0,1,.000,2,2,1.000,3,3,6,1,0,0,1,0,2,-10,1
Fred VanVleet,23:55,5,10,.500,4,7,.571,0,0,nan,0,0,0,4,0,0,0,0,14,+2,1
Delon Wright,23:39,2,4,.500,1,2,.500,0,0,nan,0,4,4,4,0,0,2,1,5,-5,1
C.J. Miles,20:04,3,5,.600,2,2,1.000,0,0,nan,0,0,0,1,0,1,0,3,8,-12,1
Pascal Siakam,18:15,1,1,1.000,0,0,nan,0,0,nan,0,6,6,0,0,0,1,4,2,-1,1
Jakob Poeltl,14:42,3,3,1.000,0,0,nan,2,2,1.000,0,2,2,1,1,0,0,1,8,-7,1
Norman Powell,3:12,1,2,.500,0,1,.000,0,0,nan,0,1,1,0,0,0,0,0,2,+4,1
Lorenzo Brown,2:34,1,2,.500,1,2,.500,0,0,nan,0,0,0,1,0,0,0,0,3,0,1
Lucas Nogueira,2:34,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
240,50,84,.595,11,26,.423,17,23,.739,5,29,34,25,5,3,3,14,128,nan,240,1
