Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Austin Daye,42:25,7,17,.412,3,7,.429,2,2,1.000,2,7,9,2,1,1,3,5,19,+2,0
Tayshaun Prince,38:25,3,13,.231,0,3,.000,2,2,1.000,0,2,2,2,0,0,0,3,8,-8,0
Ben Gordon,38:20,8,16,.500,3,7,.429,2,2,1.000,1,1,2,3,0,0,2,4,21,+7,0
Tracy McGrady,38:06,6,17,.353,1,4,.250,1,2,.500,1,7,8,10,0,4,1,2,14,-4,0
Greg Monroe,20:14,4,6,.667,0,0,nan,1,2,.500,4,4,8,0,0,1,0,2,9,-4,0
Chris Wilcox,27:46,5,8,.625,0,0,nan,0,0,nan,8,2,10,2,0,0,0,1,10,+3,0
Charlie Villanueva,22:07,2,10,.200,1,3,.333,1,1,1.000,1,2,3,1,3,0,0,1,6,-5,0
Will Bynum,12:37,0,5,.000,0,0,nan,0,0,nan,0,1,1,2,1,0,0,0,0,+4,0
Team Totals,240,35,92,.380,8,24,.333,9,11,.818,17,26,43,22,5,6,6,18,87,nan,0
LeBron James,44:19,15,25,.600,2,4,.500,7,10,.700,0,8,8,9,1,2,3,1,39,+4,1
Mike Miller,41:52,4,12,.333,0,6,.000,4,5,.800,1,9,10,3,1,0,2,4,12,0,1
James Jones,31:20,1,6,.167,1,5,.200,2,2,1.000,0,2,2,2,0,0,0,2,5,-2,1
Mario Chalmers,28:17,3,9,.333,1,5,.200,1,1,1.000,0,0,0,4,0,0,2,4,8,-3,1
Zydrunas Ilgauskas,17:29,2,8,.250,0,0,nan,1,2,.500,3,3,6,0,0,1,0,0,5,-2,1
Joel Anthony,30:31,1,2,.500,0,0,nan,0,0,nan,1,5,6,0,0,2,1,2,2,+3,1
Eddie House,27:53,6,9,.667,1,4,.250,2,2,1.000,0,3,3,0,1,0,1,1,15,+7,1
Juwan Howard,15:10,1,1,1.000,0,0,nan,0,0,nan,4,3,7,0,0,0,0,2,2,0,1
Carlos Arroyo,3:09,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,1
240,35,92,.380,8,24,.333,9,11,.818,17,26,43,22,5,6,6,18,87,nan,240,1
