Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Ben Wallace,44:21,6,8,.750,0,0,nan,2,2,1.000,9,10,19,5,2,7,1,1,14,-3,0
Luol Deng,42:58,8,15,.533,0,0,nan,2,2,1.000,1,4,5,0,0,1,1,3,18,-3,0
Ben Gordon,36:08,6,15,.400,1,3,.333,3,3,1.000,0,7,7,6,1,0,4,4,16,+9,0
Kirk Hinrich,26:38,4,13,.308,1,1,1.000,2,2,1.000,0,4,4,4,1,0,3,5,11,+5,0
P.J. Brown,12:12,2,3,.667,0,0,nan,0,0,nan,0,5,5,0,0,0,1,3,4,+6,0
Chris Duhon,34:40,2,10,.200,1,6,.167,2,2,1.000,0,3,3,8,0,0,3,1,7,+8,0
Andres Nocioni,14:49,2,6,.333,1,3,.333,0,0,nan,0,3,3,0,0,1,4,4,5,-3,0
Malik Allen,11:44,2,5,.400,0,0,nan,1,1,1.000,2,0,2,0,0,0,1,1,5,+6,0
Thabo Sefolosha,9:59,2,2,1.000,0,0,nan,0,0,nan,0,1,1,1,1,1,2,1,4,+8,0
Adrian Griffin,6:31,0,1,.000,0,0,nan,0,0,nan,2,1,3,0,0,0,2,2,0,-3,0
Team Totals,240,34,78,.436,4,13,.308,12,12,1.000,14,38,52,24,5,10,22,25,84,nan,0
Larry Hughes,43:48,9,26,.346,0,4,.000,2,4,.500,2,6,8,3,1,1,1,1,20,+1,1
LeBron James,42:58,13,28,.464,1,4,.250,2,8,.250,3,4,7,2,3,0,3,1,29,+3,1
Daniel Gibson,36:40,3,8,.375,1,3,.333,1,1,1.000,2,1,3,0,0,1,1,2,8,+3,1
Anderson Varejao,34:15,1,6,.167,0,0,nan,0,0,nan,3,5,8,2,2,1,2,6,2,+2,1
Drew Gooden,15:06,2,5,.400,0,0,nan,0,0,nan,0,3,3,0,0,0,2,1,4,-11,1
Eric Snow,31:48,3,5,.600,0,0,nan,3,3,1.000,1,2,3,5,1,0,3,4,9,+1,1
Donyell Marshall,17:37,2,6,.333,2,6,.333,0,0,nan,1,3,4,0,1,0,0,2,6,-6,1
David Wesley,5:57,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-9,1
Scot Pollard,5:23,0,1,.000,0,0,nan,0,0,nan,1,1,2,0,1,0,1,1,0,-7,1
Shannon Brown,3:17,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,2,0,0,-7,1
Dwayne Jones,3:11,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,1,0,0,0,1
240,34,78,.436,4,13,.308,12,12,1.000,14,38,52,24,5,10,22,25,84,nan,240,1
