Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Larry Hughes,45:04,4,10,.400,0,2,.000,6,6,1.000,0,3,3,5,2,1,1,1,14,+9,0
LeBron James,44:47,11,20,.550,2,3,.667,8,10,.800,1,5,6,4,3,1,3,0,32,+3,0
Zydrunas Ilgauskas,42:05,12,19,.632,0,0,nan,3,4,.750,4,7,11,2,1,1,4,5,27,+7,0
Drew Gooden,33:04,3,8,.375,0,0,nan,7,8,.875,3,9,12,1,0,0,3,4,13,-8,0
Eric Snow,29:08,4,11,.364,0,0,nan,0,1,.000,1,1,2,6,2,0,3,2,8,-3,0
Damon Jones,25:32,3,9,.333,3,7,.429,0,2,.000,0,3,3,2,0,0,0,0,9,+2,0
Anderson Varejao,17:14,1,1,1.000,0,0,nan,2,4,.500,2,1,3,1,2,1,0,3,4,+13,0
Daniel Gibson,3:07,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,1,0,-8,0
Team Totals,240,38,79,.481,5,13,.385,26,35,.743,11,29,40,21,10,4,14,16,107,nan,0
Tony Allen,40:42,8,13,.615,1,3,.333,5,6,.833,2,3,5,4,2,0,3,5,22,-4,1
Al Jefferson,33:43,8,12,.667,0,0,nan,2,3,.667,2,10,12,0,1,0,4,3,18,+6,1
Delonte West,32:22,4,9,.444,1,3,.333,1,1,1.000,0,1,1,8,2,0,1,1,10,+4,1
Wally Szczerbiak,29:05,4,13,.308,1,5,.200,4,4,1.000,0,5,5,0,0,1,3,1,13,+2,1
Ryan Gomes,23:03,3,7,.429,0,0,nan,0,0,nan,2,2,4,1,0,1,0,3,6,-9,1
Sebastian Telfair,23:52,4,8,.500,0,2,.000,2,3,.667,0,4,4,5,1,0,0,1,10,-3,1
Gerald Green,19:08,8,13,.615,2,5,.400,3,4,.750,2,0,2,0,0,0,2,4,21,-6,1
Kendrick Perkins,13:48,1,4,.250,0,0,nan,2,2,1.000,0,4,4,1,0,0,0,2,4,-9,1
Brian Scalabrine,13:16,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,2,2,0,+1,1
Rajon Rondo,7:05,0,1,.000,0,0,nan,0,0,nan,0,1,1,1,0,0,0,0,0,+7,1
Michael Olowokandi,3:57,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,1,0,1,0,-4,1
240,38,79,.481,5,13,.385,26,35,.743,11,29,40,21,10,4,14,16,107,nan,240,1
