Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Dwight Howard,37:10,6,13,.462,0,0,nan,5,11,.455,10,9,19,2,0,1,4,5,17,+2,0
Trevor Ariza,35:31,5,13,.385,3,10,.300,0,0,nan,2,4,6,3,5,0,0,2,13,-3,0
James Harden,33:01,6,18,.333,2,7,.286,7,7,1.000,2,5,7,9,1,0,7,0,21,+7,0
Patrick Beverley,30:05,3,10,.300,1,7,.143,0,0,nan,2,4,6,2,0,0,1,5,7,+8,0
Donatas Motiejunas,27:03,5,10,.500,0,1,.000,0,0,nan,2,0,2,1,0,0,1,3,10,+4,0
Josh Smith,25:53,7,10,.700,1,2,.500,1,4,.250,0,5,5,2,0,2,2,2,16,+21,0
Jason Terry,24:17,2,3,.667,2,3,.667,0,0,nan,0,4,4,4,1,0,2,3,6,+7,0
Corey Brewer,20:41,4,8,.500,2,3,.667,2,2,1.000,1,0,1,3,2,0,0,2,12,+16,0
Kostas Papanikolaou,6:03,1,1,1.000,1,1,1.000,0,0,nan,0,0,0,0,0,0,0,0,3,-2,0
Isaiah Canaan,0:16,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
Alexey Shved,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Joey Dorsey,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,39,86,.453,12,34,.353,15,24,.625,19,31,50,26,9,3,17,22,105,nan,0
Kyrie Irving,41:06,15,26,.577,4,8,.500,4,4,1.000,1,1,2,3,1,0,4,1,38,-10,1
Kevin Love,38:55,7,19,.368,0,3,.000,3,6,.500,3,13,16,4,0,0,1,3,17,-13,1
Matthew Dellavedova,34:49,3,8,.375,2,5,.400,1,2,.500,0,1,1,5,0,0,1,2,9,0,1
Tristan Thompson,32:19,2,7,.286,0,0,nan,7,7,1.000,5,1,6,0,1,1,1,4,11,-7,1
Mike Miller,27:09,2,4,.500,1,2,.500,0,0,nan,0,3,3,2,3,1,2,3,5,-5,1
J.R. Smith,17:40,0,5,.000,0,4,.000,0,0,nan,0,1,1,0,1,1,2,3,0,-11,1
Shawn Marion,15:55,1,6,.167,0,1,.000,0,0,nan,2,2,4,2,0,0,1,0,2,-8,1
Joe Harris,15:49,1,2,.500,1,2,.500,0,0,nan,0,1,1,0,2,0,1,2,3,-9,1
James Jones,10:29,2,4,.500,2,4,.500,0,0,nan,1,1,2,0,1,0,0,0,6,+5,1
Brendan Haywood,5:49,1,1,1.000,0,0,nan,0,0,nan,1,0,1,0,0,1,2,0,2,-2,1
Iman Shumpert,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,39,86,.453,12,34,.353,15,24,.625,19,31,50,26,9,3,17,22,105,nan,240,1
