Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,42:00,10,19,.526,1,3,.333,2,2,1.000,3,3,6,10,4,0,3,2,23,-18,0
Jeff McInnis,41:00,5,16,.313,0,3,.000,1,1,1.000,0,0,0,3,0,0,1,4,11,-14,0
Drew Gooden,35:00,13,24,.542,0,1,.000,2,3,.667,1,8,9,1,2,1,1,2,28,-10,0
Zydrunas Ilgauskas,34:00,4,8,.500,0,0,nan,6,6,1.000,2,5,7,0,1,0,3,4,14,-11,0
Ira Newble,14:00,1,2,.500,0,0,nan,0,0,nan,1,0,1,0,0,0,0,5,2,-11,0
Eric Snow,35:00,2,6,.333,0,0,nan,0,0,nan,0,2,2,7,2,0,1,3,4,-7,0
Scott Williams,14:00,0,2,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,2,0,-9,0
Anderson Varejao,13:00,3,6,.500,0,0,nan,4,4,1.000,2,0,2,0,0,0,0,2,10,-8,0
Sasha Pavlovic,10:00,0,0,nan,0,0,nan,1,4,.250,0,0,0,0,0,0,1,2,1,-9,0
Luke Jackson,2:00,2,3,.667,0,0,nan,0,0,nan,0,1,1,1,0,0,0,0,4,+2,0
Team Totals,240,40,86,.465,1,7,.143,16,20,.800,9,19,28,22,9,1,10,26,97,nan,0
Tim Duncan,36:00,13,15,.867,0,0,nan,8,10,.800,2,5,7,5,1,4,0,2,34,+17,1
Tony Parker,35:00,5,9,.556,1,3,.333,7,9,.778,0,6,6,13,1,0,4,3,18,+11,1
Bruce Bowen,34:00,8,11,.727,3,5,.600,1,2,.500,1,1,2,2,1,1,0,2,20,+6,1
Rasho Nesterovic,29:00,5,7,.714,0,0,nan,2,2,1.000,1,1,2,0,1,0,2,3,12,+12,1
Manu Ginobili,23:00,1,5,.200,0,0,nan,0,0,nan,0,3,3,4,1,0,3,1,2,+7,1
Devin Brown,27:00,2,5,.400,0,1,.000,0,0,nan,0,5,5,5,0,0,0,1,4,+20,1
Beno Udrih,16:00,4,5,.800,3,4,.750,1,2,.500,0,1,1,3,0,0,1,0,12,+9,1
Robert Horry,16:00,2,3,.667,0,0,nan,0,0,nan,2,2,4,0,2,2,3,4,4,+7,1
Malik Rose,10:00,3,4,.750,0,0,nan,1,1,1.000,0,1,1,1,0,0,1,3,7,+8,1
Brent Barry,8:00,0,0,nan,0,0,nan,1,2,.500,0,0,0,0,0,0,1,1,1,+6,1
Tony Massenburg,4:00,0,0,nan,0,0,nan,2,2,1.000,0,2,2,0,0,0,1,0,2,-6,1
Mike Wilks,2:00,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,1,0,-2,1
240,40,86,.465,1,7,.143,16,20,.800,9,19,28,22,9,1,10,26,97,nan,240,1
