Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,42:33,10,19,.526,0,2,.000,6,8,.750,1,10,11,7,2,0,5,1,26,-5,0
Chris Bosh,38:02,7,15,.467,0,0,nan,2,6,.333,0,4,4,0,1,1,4,3,16,-2,0
Dwyane Wade,36:43,11,23,.478,0,0,nan,12,16,.750,4,2,6,2,4,1,2,3,34,-8,0
Mario Chalmers,34:24,5,11,.455,2,7,.286,0,0,nan,0,1,1,2,3,0,4,5,12,+6,0
Joel Anthony,23:15,1,1,1.000,0,0,nan,0,0,nan,2,5,7,1,0,1,1,2,2,+14,0
Udonis Haslem,31:53,2,7,.286,0,0,nan,5,8,.625,4,6,10,1,0,1,3,4,9,-12,0
Shane Battier,28:33,0,2,.000,0,1,.000,1,2,.500,2,2,4,0,3,1,0,2,1,-15,0
Norris Cole,23:25,3,7,.429,0,1,.000,0,0,nan,1,2,3,3,1,0,3,3,6,+2,0
Dexter Pittman,3:24,0,0,nan,0,0,nan,0,0,nan,0,2,2,0,0,0,0,0,0,-2,0
James Jones,2:48,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-3,0
Team Totals,265,39,85,.459,2,11,.182,26,40,.650,14,34,48,16,14,5,22,23,106,nan,0
David Lee,47:49,9,17,.529,0,0,nan,2,2,1.000,8,6,14,3,4,0,0,3,20,+4,1
Monta Ellis,43:59,9,25,.360,1,7,.143,3,4,.750,0,3,3,3,3,1,9,4,22,+4,1
Dorell Wright,37:59,7,15,.467,6,11,.545,0,0,nan,1,9,10,0,1,1,3,3,20,+8,1
Kwame Brown,20:30,3,5,.600,0,0,nan,2,3,.667,2,4,6,0,0,0,1,4,8,-13,1
Charles Jenkins,10:34,1,3,.333,0,0,nan,0,0,nan,0,0,0,4,1,0,2,1,2,-4,1
Nate Robinson,36:06,4,12,.333,2,5,.400,14,14,1.000,1,3,4,5,4,0,2,5,24,+12,1
Brandon Rush,26:31,2,7,.286,0,2,.000,4,5,.800,2,2,4,3,1,3,3,0,8,+5,1
Ekpe Udoh,20:46,0,3,.000,0,0,nan,0,0,nan,3,4,7,3,0,3,0,3,0,+7,1
Klay Thompson,12:51,2,6,.333,0,2,.000,0,0,nan,1,2,3,2,0,1,0,3,4,+3,1
Dominic McGuire,7:31,0,1,.000,0,0,nan,1,2,.500,0,1,1,0,0,0,0,0,1,-1,1
Chris Wright,0:25,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,2,0,1
265,39,85,.459,2,11,.182,26,40,.650,14,34,48,16,14,5,22,23,106,nan,265,1
