Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kobe Bryant,43:53,12,24,.500,1,5,.200,11,11,1.000,0,7,7,6,1,0,4,5,36,-4,0
Lamar Odom,41:04,5,13,.385,1,6,.167,0,0,nan,4,7,11,1,0,0,1,2,11,-10,0
Smush Parker,35:58,3,10,.300,0,4,.000,0,0,nan,2,2,4,4,1,0,2,2,6,-4,0
Andrew Bynum,29:28,3,6,.500,0,0,nan,4,7,.571,1,1,2,1,0,1,1,6,10,-10,0
Vladimir Radmanovic,26:46,5,8,.625,1,1,1.000,1,2,.500,0,10,10,2,1,2,0,1,12,+15,0
Maurice Evans,22:37,1,9,.111,0,1,.000,4,4,1.000,3,2,5,1,1,1,2,3,6,-14,0
Ronny Turiaf,20:23,1,3,.333,0,0,nan,4,4,1.000,1,2,3,0,0,1,1,5,6,-5,0
Jordan Farmar,9:35,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,1,1,0,0,-9,0
Sasha Vujacic,7:20,1,1,1.000,1,1,1.000,0,0,nan,0,2,2,0,0,0,0,0,3,-3,0
Brian Cook,2:56,0,3,.000,0,1,.000,0,0,nan,1,0,1,0,0,0,0,0,0,-1,0
Team Totals,240,31,78,.397,4,20,.200,24,28,.857,12,33,45,15,4,6,12,24,90,nan,0
LeBron James,38:21,5,16,.313,0,2,.000,8,12,.667,1,7,8,5,1,1,1,3,18,+3,1
Larry Hughes,31:13,2,8,.250,1,3,.333,0,0,nan,0,2,2,3,1,0,3,4,5,+1,1
Zydrunas Ilgauskas,29:04,8,17,.471,0,0,nan,1,2,.500,3,4,7,2,1,3,0,4,17,-17,1
Drew Gooden,28:42,3,9,.333,0,0,nan,1,2,.500,5,4,9,2,1,0,1,3,7,+4,1
Daniel Gibson,17:38,2,3,.667,1,2,.500,1,1,1.000,0,1,1,0,0,0,0,2,6,-16,1
Sasha Pavlovic,28:28,7,13,.538,3,4,.750,4,5,.800,0,3,3,1,1,1,1,3,21,+19,1
Anderson Varejao,26:06,3,4,.750,0,0,nan,6,9,.667,1,5,6,0,0,3,1,2,12,+23,1
Eric Snow,22:58,2,4,.500,0,0,nan,0,0,nan,1,3,4,6,2,1,0,1,4,+15,1
Donyell Marshall,12:08,3,6,.500,2,5,.400,1,1,1.000,0,3,3,1,0,0,0,1,9,+8,1
Damon Jones,5:22,0,2,.000,0,2,.000,0,0,nan,0,2,2,0,0,0,0,1,0,+5,1
240,31,78,.397,4,20,.200,24,28,.857,12,33,45,15,4,6,12,24,90,nan,240,1
