Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Paul George,46:57,7,16,.438,3,6,.500,10,11,.909,0,4,4,5,0,0,6,4,27,+2,0
George Hill,44:52,2,9,.222,0,2,.000,1,1,1.000,0,4,4,7,5,0,3,4,5,-1,0
Lance Stephenson,42:57,2,10,.200,0,5,.000,3,4,.750,2,10,12,3,3,0,4,4,7,-3,0
Roy Hibbert,40:57,9,18,.500,0,0,nan,1,2,.500,7,2,9,1,0,2,2,5,19,+2,0
David West,40:36,11,17,.647,0,0,nan,4,8,.500,4,1,5,1,0,0,4,4,26,-6,0
D.J. Augustin,14:52,1,2,.500,1,1,1.000,5,6,.833,0,0,0,1,0,0,0,3,8,+4,0
Tyler Hansbrough,12:28,5,8,.625,0,0,nan,0,0,nan,3,3,6,0,1,0,1,2,10,+2,0
Ian Mahinmi,11:43,0,2,.000,0,0,nan,0,0,nan,1,2,3,0,0,0,0,1,0,+2,0
Sam Young,9:35,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,1,0,0,3,0,-7,0
Orlando Johnson,0:03,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
Team Totals,265,37,83,.446,4,14,.286,24,32,.750,17,26,43,18,10,2,20,30,102,nan,0
LeBron James,46:33,12,24,.500,2,6,.333,4,7,.571,3,7,10,10,0,3,4,5,30,+3,1
Dwyane Wade,40:42,9,15,.600,0,0,nan,1,4,.250,3,3,6,5,3,1,3,6,19,-4,1
Chris Bosh,35:47,6,11,.545,0,1,.000,5,6,.833,1,1,2,1,0,2,1,3,17,+5,1
Mario Chalmers,21:08,4,7,.571,2,2,1.000,0,0,nan,0,1,1,2,1,0,2,1,10,+8,1
Udonis Haslem,20:59,1,6,.167,0,0,nan,0,0,nan,4,3,7,2,2,0,2,2,2,-2,1
Shane Battier,31:12,0,4,.000,0,4,.000,3,4,.750,1,0,1,0,1,0,1,5,3,-2,1
Norris Cole,28:16,1,4,.250,0,1,.000,0,0,nan,1,3,4,4,1,0,5,4,2,-9,1
Ray Allen,22:09,1,8,.125,1,4,.250,1,2,.500,0,2,2,0,0,0,1,1,4,+10,1
Chris Andersen,18:15,7,7,1.000,0,0,nan,2,2,1.000,3,2,5,0,1,3,1,1,16,-4,1
265,37,83,.446,4,14,.286,24,32,.750,17,26,43,18,10,2,20,30,102,nan,265,1
