Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,46:13,19,30,.633,2,5,.400,1,4,.250,2,11,13,8,2,1,2,3,41,-13,0
Kyrie Irving,41:47,9,22,.409,1,2,.500,7,7,1.000,1,1,2,6,2,0,4,3,26,+4,0
J.R. Smith,40:49,9,11,.818,7,8,.875,0,1,.000,0,3,3,1,0,2,0,2,25,-2,0
Kevin Love,29:55,2,8,.250,0,3,.000,2,5,.400,3,7,10,2,0,1,0,2,6,-23,0
Tristan Thompson,29:52,6,8,.750,0,0,nan,3,4,.750,4,4,8,3,1,1,3,1,15,-7,0
Kyle Korver,17:48,1,3,.333,1,2,.500,0,0,nan,0,0,0,0,0,0,1,3,3,0,0
Richard Jefferson,17:27,1,3,.333,0,1,.000,2,2,1.000,2,0,2,0,0,0,1,4,4,+3,0
Deron Williams,12:24,0,2,.000,0,2,.000,0,0,nan,0,2,2,2,1,0,2,1,0,+2,0
Iman Shumpert,3:45,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,1,3,0,-9,0
Derrick Williams,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Dahntay Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Channing Frye,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,47,88,.534,11,24,.458,15,23,.652,12,28,40,22,6,5,14,22,120,nan,0
Draymond Green,43:43,3,10,.300,2,5,.400,2,4,.500,3,9,12,5,2,0,0,4,10,+19,1
Stephen Curry,40:48,10,20,.500,2,9,.222,12,15,.800,2,4,6,10,3,0,4,3,34,+3,1
Kevin Durant,40:15,14,20,.700,5,8,.625,6,6,1.000,1,5,6,5,1,0,4,3,39,+18,1
Klay Thompson,34:05,4,13,.308,3,7,.429,0,0,nan,1,4,5,2,1,1,0,4,11,-6,1
Zaza Pachulia,9:53,0,1,.000,0,0,nan,0,0,nan,3,0,3,1,0,0,2,4,0,-9,1
Andre Iguodala,38:07,9,14,.643,2,7,.286,0,0,nan,1,3,4,3,0,0,1,1,20,+18,1
Patrick McCaw,11:32,2,5,.400,0,2,.000,2,2,1.000,2,1,3,1,1,0,1,2,6,-3,1
David West,10:31,2,4,.500,0,0,nan,0,0,nan,0,3,3,0,0,1,1,1,4,+16,1
Shaun Livingston,10:02,2,3,.667,0,0,nan,1,1,1.000,0,0,0,0,0,0,0,2,5,-6,1
Matt Barnes,1:04,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-5,1
Ian Clark,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
JaVale McGee,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
James Michael McAdoo,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,47,88,.534,11,24,.458,15,23,.652,12,28,40,22,6,5,14,22,120,nan,240,1
